"case","regime","k","preparation","classical","stress"
"paraboloid-surface_area-rep3-n240-r4","geodesic",64,2.285,0.0150000000000006,0.431999999999999
"paraboloid-surface_area-rep3-n240-r4","geodesic",8,0.7,0.016,0.366000000000001
"paraboloid-surface_area-rep3-n240-r64","ambient",128,3.99699999999999,0.0150000000000148,1.62599999999998
"paraboloid-surface_area-rep3-n240-r64","ambient",16,0.855999999999995,0.0139999999999816,1.71899999999999
"paraboloid-surface_area-rep3-n240-r64","ambient",239,6.106,0.0099999999999909,1.58700000000005
"paraboloid-surface_area-rep3-n240-r64","ambient",32,1.32400000000001,0.01400000000001,1.66499999999999
"paraboloid-surface_area-rep3-n240-r64","ambient",4,0.639999999999986,0.0149999999999864,1.90099999999998
"paraboloid-surface_area-rep3-n240-r64","ambient",64,2.11699999999999,0.0130000000000052,1.84099999999998
"paraboloid-surface_area-rep3-n240-r64","ambient",8,0.670999999999992,0.0130000000000052,1.90299999999999
"paraboloid-surface_area-rep3-n240-r64","geodesic",128,4.401,0.0160000000000053,1.865
"paraboloid-surface_area-rep3-n240-r64","geodesic",16,0.922000000000001,0.016,2.466
"paraboloid-surface_area-rep3-n240-r64","geodesic",239,6.982,0.0180000000000007,1.87700000000001
"paraboloid-surface_area-rep3-n240-r64","geodesic",32,1.362,0.0160000000000018,1.905
"paraboloid-surface_area-rep3-n240-r64","geodesic",4,0.895,0.0170000000000003,3.426
"paraboloid-surface_area-rep3-n240-r64","geodesic",64,2.516,0.0180000000000007,2.189
"paraboloid-surface_area-rep3-n240-r64","geodesic",8,0.744000000000002,0.0169999999999995,2.198
"paraboloid-surface_area-rep3-n240-r8","ambient",128,4.72,0.0159999999999911,0.713999999999999
"paraboloid-surface_area-rep3-n240-r8","ambient",16,0.908999999999992,0.0150000000000148,0.649000000000001
"paraboloid-surface_area-rep3-n240-r8","ambient",239,6.851,0.0120000000000005,0.805999999999983
"paraboloid-surface_area-rep3-n240-r8","ambient",32,1.398,0.0150000000000148,0.700999999999993
"paraboloid-surface_area-rep3-n240-r8","ambient",4,0.61699999999999,0.0180000000000007,1.85499999999999
"paraboloid-surface_area-rep3-n240-r8","ambient",64,2.422,0.0150000000000148,0.710000000000008
"paraboloid-surface_area-rep3-n240-r8","ambient",8,0.756999999999977,0.0149999999999864,0.748999999999995
"paraboloid-surface_area-rep3-n240-r8","geodesic",128,4.385,0.0160000000000053,0.597999999999999
"paraboloid-surface_area-rep3-n240-r8","geodesic",16,1.018,0.0199999999999996,0.674
"paraboloid-surface_area-rep3-n240-r8","geodesic",239,6.85799999999999,0.0180000000000007,0.634
"paraboloid-surface_area-rep3-n240-r8","geodesic",32,1.522,0.017000000000003,0.681000000000001
"paraboloid-surface_area-rep3-n240-r8","geodesic",4,0.788,0.0190000000000001,5.587
"paraboloid-surface_area-rep3-n240-r8","geodesic",64,2.605,0.0180000000000007,0.669000000000004
"paraboloid-surface_area-rep3-n240-r8","geodesic",8,0.838000000000001,0.0170000000000012,0.842
"saddle-disk-rep1-n240-r1","ambient",128,4.866,0.0160000000000053,0.758999999999986
"saddle-disk-rep1-n240-r1","ambient",16,0.935000000000002,0.0150000000000006,1.209
"saddle-disk-rep1-n240-r1","ambient",239,5.86699999999999,0.0100000000000051,0.492000000000004
"saddle-disk-rep1-n240-r1","ambient",32,1.268,0.0130000000000052,0.941000000000003
"saddle-disk-rep1-n240-r1","ambient",4,0.501000000000005,0.0139999999999958,2.238
"saddle-disk-rep1-n240-r1","ambient",64,2.57300000000001,0.0149999999999864,1.062
"saddle-disk-rep1-n240-r1","ambient",8,0.692000000000007,0.0159999999999911,1.422
"saddle-disk-rep1-n240-r1","geodesic",128,4.811,0.017000000000003,1.137
"saddle-disk-rep1-n240-r1","geodesic",16,0.934,0.0170000000000003,1.218
"saddle-disk-rep1-n240-r1","geodesic",239,6.118,0.0169999999999995,0.960999999999999
"saddle-disk-rep1-n240-r1","geodesic",32,1.259,0.0140000000000002,0.973999999999999
"saddle-disk-rep1-n240-r1","geodesic",4,0.626,0.014,3.274
"saddle-disk-rep1-n240-r1","geodesic",64,2.537,0.0149999999999988,1.211
"saddle-disk-rep1-n240-r1","geodesic",8,0.828,0.018,2.679
"saddle-disk-rep1-n240-r16","ambient",128,4.80199999999999,0.0240000000000009,3.11500000000001
"saddle-disk-rep1-n240-r16","ambient",16,0.975999999999999,0.0180000000000007,3.322
"saddle-disk-rep1-n240-r16","ambient",239,7.69999999999999,0.0149999999999864,2.87100000000004
"saddle-disk-rep1-n240-r16","ambient",32,1.43800000000002,0.0199999999999818,2.95599999999999
"saddle-disk-rep1-n240-r16","ambient",4,0.671999999999997,0.0209999999999866,2.20699999999999
"saddle-disk-rep1-n240-r16","ambient",64,2.56700000000001,0.021000000000015,3.185
"saddle-disk-rep1-n240-r16","ambient",8,0.710000000000008,0.0159999999999911,2.61699999999999
"saddle-disk-rep1-n240-r16","geodesic",128,4.53,0.0139999999999958,0.640000000000001
"saddle-disk-rep1-n240-r16","geodesic",16,0.849,0.0139999999999993,0.620999999999999
"saddle-disk-rep1-n240-r16","geodesic",239,6.187,0.0169999999999959,0.622
"saddle-disk-rep1-n240-r16","geodesic",32,1.322,0.0140000000000029,0.623000000000001
"saddle-disk-rep1-n240-r16","geodesic",4,0.738,0.0150000000000001,1.667
"saddle-disk-rep1-n240-r16","geodesic",64,2.553,0.0130000000000017,0.657
"saddle-disk-rep1-n240-r16","geodesic",8,0.643,0.0140000000000002,0.634
"saddle-disk-rep1-n240-r2","ambient",128,4.471,0.01400000000001,0.620000000000005
"saddle-disk-rep1-n240-r2","ambient",16,0.906000000000006,0.0149999999999864,0.793999999999983
"saddle-disk-rep1-n240-r2","ambient",239,6.12299999999999,0.0099999999999909,0.687000000000012
"saddle-disk-rep1-n240-r2","ambient",32,1.34299999999999,0.01400000000001,0.711999999999989
"saddle-disk-rep1-n240-r2","ambient",4,0.545000000000016,0.0139999999999816,1.489
"saddle-disk-rep1-n240-r2","ambient",64,2.43000000000001,0.01400000000001,0.582999999999998
"saddle-disk-rep1-n240-r2","ambient",8,0.616000000000014,0.0149999999999864,1.095
"saddle-disk-rep1-n240-r2","geodesic",128,4.93300000000001,0.0180000000000007,0.913000000000011
"saddle-disk-rep1-n240-r2","geodesic",16,0.947000000000001,0.0149999999999988,0.902999999999999
"saddle-disk-rep1-n240-r2","geodesic",239,7.163,0.019999999999996,0.853999999999999
"saddle-disk-rep1-n240-r2","geodesic",32,1.492,0.0160000000000018,0.962
"saddle-disk-rep1-n240-r2","geodesic",4,0.759,0.0180000000000002,3.022
"saddle-disk-rep1-n240-r2","geodesic",64,2.707,0.0180000000000007,0.852000000000004
"saddle-disk-rep1-n240-r2","geodesic",8,0.712000000000002,0.016,1.22
"saddle-disk-rep1-n240-r32","ambient",128,5.32299999999998,0.0199999999999818,1.94500000000002
"saddle-disk-rep1-n240-r32","ambient",16,0.989000000000004,0.0149999999999864,2.15199999999999
"saddle-disk-rep1-n240-r32","ambient",239,7.25900000000001,0.0139999999999532,1.815
"saddle-disk-rep1-n240-r32","ambient",32,1.46000000000001,0.0169999999999959,2.08599999999998
"saddle-disk-rep1-n240-r32","ambient",4,0.713999999999999,0.0199999999999818,2.37899999999999
"saddle-disk-rep1-n240-r32","ambient",64,2.74000000000001,0.0209999999999866,1.83199999999999
"saddle-disk-rep1-n240-r32","ambient",8,0.730999999999995,0.0169999999999959,2.47200000000001
"saddle-disk-rep1-n240-r32","geodesic",128,4.558,0.0150000000000006,0.675999999999995
"saddle-disk-rep1-n240-r32","geodesic",16,0.817,0.0139999999999993,0.616
"saddle-disk-rep1-n240-r32","geodesic",239,6.131,0.0159999999999911,0.605999999999995
"saddle-disk-rep1-n240-r32","geodesic",32,1.304,0.0139999999999993,0.639999999999997
"saddle-disk-rep1-n240-r32","geodesic",4,0.74,0.0150000000000001,1.712
"saddle-disk-rep1-n240-r32","geodesic",64,2.508,0.0139999999999993,0.635000000000002
"saddle-disk-rep1-n240-r32","geodesic",8,0.648000000000001,0.0139999999999993,0.613
"saddle-disk-rep1-n240-r4","ambient",128,4.19499999999999,0.0150000000000148,1.25
"saddle-disk-rep1-n240-r4","ambient",16,0.844999999999999,0.01400000000001,0.701999999999998
"saddle-disk-rep1-n240-r4","ambient",239,6.93600000000001,0.0130000000000052,1.31800000000001
"saddle-disk-rep1-n240-r4","ambient",32,1.352,0.0139999999999816,0.723000000000013
"saddle-disk-rep1-n240-r4","ambient",4,0.533000000000015,0.01400000000001,0.722999999999985
"saddle-disk-rep1-n240-r4","ambient",64,2.51599999999999,0.01400000000001,1.04599999999999
"saddle-disk-rep1-n240-r4","ambient",8,0.628000000000014,0.01400000000001,0.75800000000001
"saddle-disk-rep1-n240-r4","geodesic",128,4.599,0.017000000000003,0.649999999999999
"saddle-disk-rep1-n240-r4","geodesic",16,0.943,0.0169999999999995,0.76
"saddle-disk-rep1-n240-r4","geodesic",239,6.26599999999999,0.0169999999999959,0.673000000000002
"saddle-disk-rep1-n240-r4","geodesic",32,1.515,0.0159999999999982,0.707000000000001
"saddle-disk-rep1-n240-r4","geodesic",4,0.752,0.0169999999999999,2.09
"saddle-disk-rep1-n240-r4","geodesic",64,2.688,0.0150000000000006,0.704999999999998
"saddle-disk-rep1-n240-r4","geodesic",8,0.699,0.0170000000000003,0.865999999999999
"saddle-disk-rep1-n240-r64","ambient",128,4.916,0.0189999999999912,1.226
"saddle-disk-rep1-n240-r64","ambient",16,0.844999999999999,0.01400000000001,1.13500000000001
"saddle-disk-rep1-n240-r64","ambient",239,5.65899999999999,0.0100000000000051,0.872
"saddle-disk-rep1-n240-r64","ambient",32,1.19500000000001,0.012999999999991,0.882000000000005
"saddle-disk-rep1-n240-r64","ambient",4,0.618000000000009,0.0150000000000006,1.483
"saddle-disk-rep1-n240-r64","ambient",64,2.24799999999999,0.0150000000000006,1.08799999999999
"saddle-disk-rep1-n240-r64","ambient",8,0.679000000000002,0.0150000000000006,1.41
"saddle-disk-rep1-n240-r64","geodesic",128,4.503,0.0159999999999982,0.616999999999997
"saddle-disk-rep1-n240-r64","geodesic",16,0.845000000000001,0.0149999999999997,0.631
"saddle-disk-rep1-n240-r64","geodesic",239,6.134,0.0159999999999982,0.491999999999997
"saddle-disk-rep1-n240-r64","geodesic",32,1.303,0.0149999999999997,0.544
"saddle-disk-rep1-n240-r64","geodesic",4,0.719,0.0149999999999999,1.61
"saddle-disk-rep1-n240-r64","geodesic",64,2.517,0.0139999999999993,0.635999999999999
"saddle-disk-rep1-n240-r64","geodesic",8,0.802,0.0149999999999999,1.71
"saddle-disk-rep1-n240-r8","ambient",128,4.337,0.0130000000000052,1.956
"saddle-disk-rep1-n240-r8","ambient",16,0.840999999999994,0.01400000000001,1.712
"saddle-disk-rep1-n240-r8","ambient",239,5.79600000000001,0.0109999999999957,1.747
"saddle-disk-rep1-n240-r8","ambient",32,1.257,0.0130000000000052,1.74499999999999
"saddle-disk-rep1-n240-r8","ambient",4,0.613,0.0139999999999958,0.730000000000004
"saddle-disk-rep1-n240-r8","ambient",64,2.324,0.0150000000000006,2.03
"saddle-disk-rep1-n240-r8","ambient",8,0.628999999999991,0.01400000000001,0.721000000000004
"saddle-disk-rep1-n240-r8","geodesic",128,4.732,0.0139999999999958,0.634999999999998
"saddle-disk-rep1-n240-r8","geodesic",16,0.96,0.0169999999999995,0.707
"saddle-disk-rep1-n240-r8","geodesic",239,5.883,0.0160000000000018,0.559999999999999
"saddle-disk-rep1-n240-r8","geodesic",32,1.302,0.0129999999999999,0.599
"saddle-disk-rep1-n240-r8","geodesic",4,0.681,0.016,1.746
"saddle-disk-rep1-n240-r8","geodesic",64,2.746,0.0150000000000006,0.673
"saddle-disk-rep1-n240-r8","geodesic",8,0.895,0.02,1.875
"saddle-disk-rep1-n480-r64","ambient",128,18.213,0.111999999999966,4.52300000000002
"saddle-disk-rep1-n480-r64","ambient",16,4.84199999999998,0.110000000000014,5.81200000000001
"saddle-disk-rep1-n480-r64","ambient",479,49.542,0.0879999999999654,4.27699999999993
"saddle-disk-rep1-n480-r64","ambient",64,9.77799999999991,0.110000000000014,5.07000000000005
"saddle-disk-rep1-n480-r64","ambient",8,4.44600000000003,0.133000000000038,8.02200000000005
"saddle-disk-rep1-n480-r64","geodesic",128,19.401,0.113,2.316
"saddle-disk-rep1-n480-r64","geodesic",16,4.267,0.123000000000001,2.731
"saddle-disk-rep1-n480-r64","geodesic",479,49.95,0.121999999999957,2.31700000000001
"saddle-disk-rep1-n480-r64","geodesic",64,10.204,0.111999999999995,2.216
"saddle-disk-rep1-n480-r64","geodesic",8,4.276,0.228000000000001,3.386
"saddle-disk-rep2-n240-r1","ambient",128,4.99600000000001,0.0169999999999959,1.03700000000001
"saddle-disk-rep2-n240-r1","ambient",16,1.05199999999999,0.0180000000000007,2.81700000000001
"saddle-disk-rep2-n240-r1","ambient",239,7.38299999999998,0.0109999999999673,0.658000000000015
"saddle-disk-rep2-n240-r1","ambient",32,1.703,0.0209999999999866,2.72399999999999
"saddle-disk-rep2-n240-r1","ambient",4,0.667000000000002,0.0200000000000102,2.71800000000002
"saddle-disk-rep2-n240-r1","ambient",64,3.05500000000001,0.0199999999999818,2.19400000000002
"saddle-disk-rep2-n240-r1","ambient",8,0.757999999999981,0.0170000000000243,4.244
"saddle-disk-rep2-n240-r1","geodesic",128,4.166,0.0159999999999982,2.592
"saddle-disk-rep2-n240-r1","geodesic",16,0.832000000000001,0.0139999999999993,2.335
"saddle-disk-rep2-n240-r1","geodesic",239,6.188,0.0169999999999959,2.474
"saddle-disk-rep2-n240-r1","geodesic",32,1.344,0.0129999999999981,2.462
"saddle-disk-rep2-n240-r1","geodesic",4,0.653,0.0149999999999997,3.303
"saddle-disk-rep2-n240-r1","geodesic",64,2.285,0.0129999999999981,2.599
"saddle-disk-rep2-n240-r1","geodesic",8,0.621,0.0140000000000011,3.565
"saddle-disk-rep2-n240-r16","ambient",128,4.19500000000002,0.0130000000000052,3.007
"saddle-disk-rep2-n240-r16","ambient",16,0.938000000000017,0.0139999999999816,2.84700000000001
"saddle-disk-rep2-n240-r16","ambient",239,5.774,0.0099999999999909,2.95600000000002
"saddle-disk-rep2-n240-r16","ambient",32,1.28200000000001,0.0139999999999816,3.40600000000001
"saddle-disk-rep2-n240-r16","ambient",4,0.563999999999993,0.0150000000000148,1.34999999999999
"saddle-disk-rep2-n240-r16","ambient",64,2.273,0.01400000000001,3.22499999999999
"saddle-disk-rep2-n240-r16","ambient",8,0.628000000000014,0.0150000000000148,3.67299999999997
"saddle-disk-rep2-n240-r16","geodesic",128,4.935,0.0159999999999911,0.682000000000002
"saddle-disk-rep2-n240-r16","geodesic",16,1.013,0.0179999999999971,0.779
"saddle-disk-rep2-n240-r16","geodesic",239,6.38600000000002,0.0159999999999911,0.699999999999989
"saddle-disk-rep2-n240-r16","geodesic",32,1.574,0.0150000000000006,0.802
"saddle-disk-rep2-n240-r16","geodesic",4,1.156,0.0170000000000012,3.526
"saddle-disk-rep2-n240-r16","geodesic",64,2.803,0.0150000000000006,0.728000000000002
"saddle-disk-rep2-n240-r16","geodesic",8,0.756,0.0229999999999997,0.785
"saddle-disk-rep2-n240-r2","ambient",128,5.28700000000001,0.021000000000015,0.713000000000022
"saddle-disk-rep2-n240-r2","ambient",16,1.06200000000001,0.0200000000000102,1.02100000000002
"saddle-disk-rep2-n240-r2","ambient",239,6.477,0.0120000000000005,0.62299999999999
"saddle-disk-rep2-n240-r2","ambient",32,1.65100000000001,0.0209999999999866,0.967999999999989
"saddle-disk-rep2-n240-r2","ambient",4,0.689999999999998,0.0159999999999911,2.33199999999999
"saddle-disk-rep2-n240-r2","ambient",64,2.95899999999997,0.0180000000000007,0.676999999999992
"saddle-disk-rep2-n240-r2","ambient",8,0.723000000000013,0.0180000000000007,1.08199999999999
"saddle-disk-rep2-n240-r2","geodesic",128,4.402,0.0150000000000006,0.813000000000002
"saddle-disk-rep2-n240-r2","geodesic",16,0.814,0.0150000000000006,0.809000000000001
"saddle-disk-rep2-n240-r2","geodesic",239,7.01899999999999,0.0240000000000009,0.959000000000003
"saddle-disk-rep2-n240-r2","geodesic",32,1.303,0.0139999999999993,0.827999999999999
"saddle-disk-rep2-n240-r2","geodesic",4,0.658,0.016,2.911
"saddle-disk-rep2-n240-r2","geodesic",64,2.355,0.014999999999997,0.882999999999999
"saddle-disk-rep2-n240-r2","geodesic",8,0.624,0.0140000000000002,0.907
"saddle-disk-rep2-n240-r32","ambient",128,4.04499999999999,0.0130000000000052,1.756
"saddle-disk-rep2-n240-r32","ambient",16,0.820999999999998,0.0130000000000052,1.727
"saddle-disk-rep2-n240-r32","ambient",239,5.75600000000003,0.00900000000001455,1.69600000000003
"saddle-disk-rep2-n240-r32","ambient",32,1.30099999999999,0.0130000000000052,1.83699999999999
"saddle-disk-rep2-n240-r32","ambient",4,0.599000000000018,0.01400000000001,2.63500000000002
"saddle-disk-rep2-n240-r32","ambient",64,2.18699999999998,0.0130000000000052,1.63999999999999
"saddle-disk-rep2-n240-r32","ambient",8,0.649999999999977,0.0149999999999864,2.24600000000001
"saddle-disk-rep2-n240-r32","geodesic",128,4.806,0.0150000000000006,0.676000000000002
"saddle-disk-rep2-n240-r32","geodesic",16,0.931999999999999,0.0150000000000006,0.738
"saddle-disk-rep2-n240-r32","geodesic",239,6.519,0.0169999999999959,0.686000000000007
"saddle-disk-rep2-n240-r32","geodesic",32,1.441,0.014999999999997,0.682000000000002
"saddle-disk-rep2-n240-r32","geodesic",4,0.911000000000001,0.016,3.101
"saddle-disk-rep2-n240-r32","geodesic",64,2.714,0.0150000000000006,0.721000000000004
"saddle-disk-rep2-n240-r32","geodesic",8,0.712,0.016,0.758000000000001
"saddle-disk-rep2-n240-r4","ambient",128,4.691,0.0149999999999864,1.624
"saddle-disk-rep2-n240-r4","ambient",16,0.885999999999996,0.0139999999999816,0.704000000000008
"saddle-disk-rep2-n240-r4","ambient",239,6.55200000000002,0.0110000000000241,1.58099999999996
"saddle-disk-rep2-n240-r4","ambient",32,1.441,0.0150000000000148,0.912000000000006
"saddle-disk-rep2-n240-r4","ambient",4,0.59699999999998,0.0150000000000148,1.45299999999997
"saddle-disk-rep2-n240-r4","ambient",64,2.56199999999998,0.0149999999999864,1.10400000000001
"saddle-disk-rep2-n240-r4","ambient",8,0.657999999999987,0.0149999999999864,0.917000000000002
"saddle-disk-rep2-n240-r4","geodesic",128,5.297,0.0159999999999911,1.086
"saddle-disk-rep2-n240-r4","geodesic",16,0.988,0.0180000000000007,0.827
"saddle-disk-rep2-n240-r4","geodesic",239,7.26899999999998,0.0209999999999866,1.04999999999998
"saddle-disk-rep2-n240-r4","geodesic",32,1.589,0.0150000000000006,1.116
"saddle-disk-rep2-n240-r4","geodesic",4,0.865,0.0209999999999999,2.718
"saddle-disk-rep2-n240-r4","geodesic",64,2.838,0.017000000000003,0.960999999999999
"saddle-disk-rep2-n240-r4","geodesic",8,0.722999999999999,0.0199999999999996,0.941000000000001
"saddle-disk-rep2-n240-r64","ambient",128,4.018,0.0130000000000052,1.18000000000001
"saddle-disk-rep2-n240-r64","ambient",16,0.906000000000006,0.01400000000001,1.238
"saddle-disk-rep2-n240-r64","ambient",239,5.99899999999997,0.0099999999999909,1.15899999999999
"saddle-disk-rep2-n240-r64","ambient",32,1.226,0.0129999999999768,1.376
"saddle-disk-rep2-n240-r64","ambient",4,0.64500000000001,0.01400000000001,1.77499999999998
"saddle-disk-rep2-n240-r64","ambient",64,2.24600000000001,0.0130000000000052,1.21000000000001
"saddle-disk-rep2-n240-r64","ambient",8,0.683999999999997,0.0139999999999816,1.309
"saddle-disk-rep2-n240-r64","geodesic",128,4.881,0.0169999999999959,0.691000000000003
"saddle-disk-rep2-n240-r64","geodesic",16,1.04,0.016,0.733
"saddle-disk-rep2-n240-r64","geodesic",239,6.251,0.0170000000000101,0.681000000000012
"saddle-disk-rep2-n240-r64","geodesic",32,1.483,0.014999999999997,0.715
"saddle-disk-rep2-n240-r64","geodesic",4,0.806,0.016,2.646
"saddle-disk-rep2-n240-r64","geodesic",64,2.724,0.0169999999999959,0.764000000000003
"saddle-disk-rep2-n240-r64","geodesic",8,0.728000000000001,0.0150000000000006,0.739000000000001
"saddle-disk-rep2-n240-r8","ambient",128,4.53100000000001,0.01400000000001,2.999
"saddle-disk-rep2-n240-r8","ambient",16,0.901999999999987,0.01400000000001,1.90700000000001
"saddle-disk-rep2-n240-r8","ambient",239,6.40999999999997,0.0099999999999909,2.87799999999999
"saddle-disk-rep2-n240-r8","ambient",32,1.422,0.01400000000001,2.18800000000002
"saddle-disk-rep2-n240-r8","ambient",4,0.606000000000023,0.01400000000001,0.893999999999977
"saddle-disk-rep2-n240-r8","ambient",64,2.435,0.01400000000001,2.96600000000001
"saddle-disk-rep2-n240-r8","ambient",8,0.677999999999997,0.0130000000000052,0.744
"saddle-disk-rep2-n240-r8","geodesic",128,5.52500000000001,0.0180000000000007,0.831000000000003
"saddle-disk-rep2-n240-r8","geodesic",16,1.026,0.0179999999999989,0.746
"saddle-disk-rep2-n240-r8","geodesic",239,6.83599999999998,0.0180000000000007,0.75200000000001
"saddle-disk-rep2-n240-r8","geodesic",32,1.559,0.0180000000000007,0.794999999999998
"saddle-disk-rep2-n240-r8","geodesic",4,0.854,0.024,2.571
"saddle-disk-rep2-n240-r8","geodesic",64,3.07,0.0160000000000053,0.828000000000003
"saddle-disk-rep2-n240-r8","geodesic",8,0.724,0.0199999999999996,0.796000000000001
"saddle-disk-rep3-n240-r1","ambient",128,4.214,0.01400000000001,0.578999999999979
"saddle-disk-rep3-n240-r1","ambient",16,0.830000000000013,0.0130000000000052,1.173
"saddle-disk-rep3-n240-r1","ambient",239,6.23499999999999,0.0100000000000193,0.466999999999985
"saddle-disk-rep3-n240-r1","ambient",32,1.375,0.0130000000000052,0.996000000000009
"saddle-disk-rep3-n240-r1","ambient",4,0.52800000000002,0.01400000000001,1.92499999999998
"saddle-disk-rep3-n240-r1","ambient",64,2.322,0.01400000000001,0.931999999999988
"saddle-disk-rep3-n240-r1","ambient",8,0.698999999999984,0.01400000000001,1.137
"saddle-disk-rep3-n240-r1","geodesic",128,4.45800000000001,0.0159999999999982,1.215
"saddle-disk-rep3-n240-r1","geodesic",16,0.908,0.0150000000000006,1.264
"saddle-disk-rep3-n240-r1","geodesic",239,6.455,0.0180000000000007,1.14599999999999
"saddle-disk-rep3-n240-r1","geodesic",32,1.415,0.014999999999997,1.202
"saddle-disk-rep3-n240-r1","geodesic",4,0.701,0.0149999999999997,3.249
"saddle-disk-rep3-n240-r1","geodesic",64,2.528,0.0150000000000006,1.21
"saddle-disk-rep3-n240-r1","geodesic",8,0.667999999999999,0.0150000000000006,1.2
"saddle-disk-rep3-n240-r16","ambient",128,3.99000000000001,0.0120000000000005,1.72899999999998
"saddle-disk-rep3-n240-r16","ambient",16,0.820999999999998,0.0139999999999816,3.18200000000002
"saddle-disk-rep3-n240-r16","ambient",239,5.762,0.0100000000000193,1.71799999999999
"saddle-disk-rep3-n240-r16","ambient",32,1.29500000000002,0.0130000000000052,1.78800000000001
"saddle-disk-rep3-n240-r16","ambient",4,0.548000000000002,0.0149999999999864,1.333
"saddle-disk-rep3-n240-r16","ambient",64,2.113,0.01400000000001,1.666
"saddle-disk-rep3-n240-r16","ambient",8,0.606999999999999,0.01400000000001,3.595
"saddle-disk-rep3-n240-r16","geodesic",128,4.377,0.0139999999999958,0.512999999999998
"saddle-disk-rep3-n240-r16","geodesic",16,0.792,0.0129999999999999,0.540999999999999
"saddle-disk-rep3-n240-r16","geodesic",239,6.027,0.0159999999999911,0.507999999999996
"saddle-disk-rep3-n240-r16","geodesic",32,1.275,0.0139999999999993,0.546000000000003
"saddle-disk-rep3-n240-r16","geodesic",4,0.708,0.0140000000000002,1.504
"saddle-disk-rep3-n240-r16","geodesic",64,2.427,0.0139999999999993,0.585999999999999
"saddle-disk-rep3-n240-r16","geodesic",8,0.614,0.0139999999999993,0.518
"saddle-disk-rep3-n240-r2","ambient",128,4.29900000000001,0.0130000000000052,0.530000000000001
"saddle-disk-rep3-n240-r2","ambient",16,0.806999999999988,0.0130000000000052,0.682000000000016
"saddle-disk-rep3-n240-r2","ambient",239,5.87200000000001,0.0099999999999909,0.532000000000011
"saddle-disk-rep3-n240-r2","ambient",32,1.25900000000001,0.01400000000001,0.644999999999982
"saddle-disk-rep3-n240-r2","ambient",4,0.501999999999981,0.0130000000000052,0.782000000000011
"saddle-disk-rep3-n240-r2","ambient",64,2.34,0.01400000000001,0.489000000000004
"saddle-disk-rep3-n240-r2","ambient",8,0.59099999999998,0.0129999999999768,0.670999999999992
"saddle-disk-rep3-n240-r2","geodesic",128,4.647,0.0169999999999959,0.747999999999998
"saddle-disk-rep3-n240-r2","geodesic",16,0.831000000000001,0.0129999999999999,0.792
"saddle-disk-rep3-n240-r2","geodesic",239,6.22200000000001,0.0169999999999959,0.775999999999996
"saddle-disk-rep3-n240-r2","geodesic",32,1.309,0.0139999999999993,0.751999999999999
"saddle-disk-rep3-n240-r2","geodesic",4,0.672,0.0140000000000002,2.063
"saddle-disk-rep3-n240-r2","geodesic",64,2.414,0.0150000000000006,0.701999999999998
"saddle-disk-rep3-n240-r2","geodesic",8,0.67,0.0140000000000011,0.687999999999999
"saddle-disk-rep3-n240-r32","ambient",128,4.41,0.01400000000001,2.03399999999999
"saddle-disk-rep3-n240-r32","ambient",16,0.917000000000002,0.0139999999999816,2.43000000000001
"saddle-disk-rep3-n240-r32","ambient",239,6.11199999999997,0.0110000000000241,1.87700000000001
"saddle-disk-rep3-n240-r32","ambient",32,1.32600000000002,0.01400000000001,2.04400000000001
"saddle-disk-rep3-n240-r32","ambient",4,0.646999999999991,0.0150000000000148,2.32499999999999
"saddle-disk-rep3-n240-r32","ambient",64,2.38,0.0159999999999911,2.01700000000002
"saddle-disk-rep3-n240-r32","ambient",8,0.71599999999998,0.0159999999999911,2.12900000000002
"saddle-disk-rep3-n240-r32","geodesic",128,5.381,0.019999999999996,0.701999999999998
"saddle-disk-rep3-n240-r32","geodesic",16,0.934000000000001,0.0180000000000007,0.625
"saddle-disk-rep3-n240-r32","geodesic",239,7.126,0.021000000000015,0.576999999999998
"saddle-disk-rep3-n240-r32","geodesic",32,1.521,0.0160000000000018,0.664999999999999
"saddle-disk-rep3-n240-r32","geodesic",4,0.875,0.02,1.884
"saddle-disk-rep3-n240-r32","geodesic",64,2.90199999999999,0.0159999999999982,0.600999999999999
"saddle-disk-rep3-n240-r32","geodesic",8,0.737000000000001,0.0179999999999989,0.642
"saddle-disk-rep3-n240-r4","ambient",128,4.16399999999999,0.0129999999999768,0.870000000000005
"saddle-disk-rep3-n240-r4","ambient",16,0.807999999999993,0.0130000000000052,0.628999999999991
"saddle-disk-rep3-n240-r4","ambient",239,6.04500000000002,0.0099999999999909,0.932000000000016
"saddle-disk-rep3-n240-r4","ambient",32,1.28199999999998,0.0129999999999768,0.760999999999996
"saddle-disk-rep3-n240-r4","ambient",4,0.528999999999996,0.0130000000000052,0.956999999999994
"saddle-disk-rep3-n240-r4","ambient",64,2.25800000000001,0.01400000000001,0.895999999999987
"saddle-disk-rep3-n240-r4","ambient",8,0.60299999999998,0.0129999999999768,0.820999999999998
"saddle-disk-rep3-n240-r4","geodesic",128,4.57,0.0140000000000029,0.637999999999998
"saddle-disk-rep3-n240-r4","geodesic",16,0.852,0.0129999999999999,0.690999999999999
"saddle-disk-rep3-n240-r4","geodesic",239,6.001,0.0159999999999911,0.591999999999999
"saddle-disk-rep3-n240-r4","geodesic",32,1.377,0.0139999999999993,0.666
"saddle-disk-rep3-n240-r4","geodesic",4,0.713,0.0139999999999998,2.107
