"case","surface","sampling","replicate","n","radius","regime","k","start","initialization","initial_raw_stress","raw_stress","normalized_stress","iterations","converged","termination","backend_stress","warnings","error","selected","initialization_description"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"ambient",4,2,"random",12943433.7590113,92836.9759042674,0.00231445980246676,378,TRUE,"stress_tolerance",0.0481088328944565,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"ambient",4,3,"random",14261889.9307745,95541.9669701961,0.00238189622019949,299,TRUE,"stress_tolerance",0.0488046741634396,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"ambient",64,1,"supplied",28443.7230588487,14656.6702687242,0.00072401853710681,25,TRUE,"stress_tolerance",0.0269075925550171,"","",TRUE,"classical"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"ambient",64,2,"random",6932758.90699339,14658.9266003095,0.000724129996658242,139,TRUE,"stress_tolerance",0.0269096636296005,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"ambient",64,3,"random",7524520.48542026,14658.0470159284,0.000724086546448529,135,TRUE,"stress_tolerance",0.0269088562828028,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"ambient",8,1,"supplied",52508.4730031363,35899.7808658388,0.00149012633989821,72,TRUE,"stress_tolerance",0.0386021546017604,"","",FALSE,"classical"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"ambient",8,2,"random",7956174.72201756,35898.9749528449,0.00149009288810126,125,TRUE,"stress_tolerance",0.0386017213100824,"","",TRUE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"ambient",8,3,"random",8666717.19031981,35900.2842936118,0.00149014723615347,144,TRUE,"stress_tolerance",0.0386024252625851,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",128,1,"supplied",31595.6292901164,22220.9506632229,0.00106928080746977,25,TRUE,"stress_tolerance",0.0326998594411317,"","",TRUE,"classical"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",128,2,"random",6846530.15055406,22222.2052202299,0.00106934117724196,115,TRUE,"stress_tolerance",0.0327007825172728,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",128,3,"random",7446802.96856209,22221.7049952316,0.00106931710622006,112,TRUE,"stress_tolerance",0.0327004144655701,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",16,1,"supplied",38117.2699501359,27109.2756955567,0.00125058177857552,36,TRUE,"stress_tolerance",0.0353635656937405,"","",TRUE,"classical"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",16,2,"random",7102203.15249281,27109.8913329025,0.0012506101786278,116,TRUE,"stress_tolerance",0.0353639672354192,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",16,3,"random",7730327.27086368,27109.5010634543,0.00125059217505344,114,TRUE,"stress_tolerance",0.0353637126876327,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",239,1,"supplied",31478.5266990707,22160.5897606601,0.0010668040968687,25,TRUE,"stress_tolerance",0.0326619671310334,"","",TRUE,"classical"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",239,2,"random",6843201.77391873,22161.8432013693,0.0010668644371258,115,TRUE,"stress_tolerance",0.0326628908262237,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",239,3,"random",7443104.54375228,22161.3367182,0.00106684005517903,112,TRUE,"stress_tolerance",0.0326625175878871,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",32,1,"supplied",34087.2001534269,23780.7623146743,0.00112893687124897,31,TRUE,"stress_tolerance",0.0335996558203948,"","",TRUE,"classical"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",32,2,"random",6934889.23778193,23782.0086222033,0.00112899603682591,117,TRUE,"stress_tolerance",0.0336005362580111,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",32,3,"random",7540560.88904867,23781.7342007415,0.00112898300929961,113,TRUE,"stress_tolerance",0.0336003423985473,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",4,1,"supplied",138077.823741094,80807.0526486825,0.00200401872846912,193,TRUE,"stress_tolerance",0.0447662677522836,"","",TRUE,"classical"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",4,2,"random",13010845.1622383,84826.1711776997,0.0021036930581233,790,TRUE,"stress_tolerance",0.0458660338172301,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",4,3,"random",14355071.4189123,88073.9880886981,0.00218423907116225,835,TRUE,"stress_tolerance",0.0467358435375061,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",64,1,"supplied",32101.9671676437,22554.2121486898,0.00108239651529633,25,TRUE,"stress_tolerance",0.0328997950646558,"","",TRUE,"classical"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",64,2,"random",6864621.37023366,22555.5188083093,0.00108245922304287,115,TRUE,"stress_tolerance",0.0329007480620561,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",64,3,"random",7466553.27574601,22555.049033298,0.00108243667812612,112,TRUE,"stress_tolerance",0.0329004054401482,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",8,1,"supplied",53790.2373410566,37464.0091645888,0.0015491872473434,70,TRUE,"stress_tolerance",0.0393597160475454,"","",FALSE,"classical"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",8,2,"random",7934600.05801083,37463.360349524,0.00154916041796644,123,TRUE,"stress_tolerance",0.0393593752232736,"","",FALSE,"Gaussian"
"paraboloid-surface_area-rep3-n240-r8","paraboloid","surface_area",3,240,8,"geodesic",8,3,"random",8646393.17029533,37463.2661757595,0.00154915652375442,131,TRUE,"stress_tolerance",0.0393593257533003,"","",TRUE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",128,1,"supplied",22.1407006550269,17.0113344559317,0.000421379556690592,35,TRUE,"stress_tolerance",0.0205275316755474,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",128,2,"random",11837.2879714953,17.0120159582766,0.000421396437856306,156,TRUE,"stress_tolerance",0.0205279428549553,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",128,3,"random",11781.3753241335,17.0118336274631,0.000421391921427711,133,TRUE,"stress_tolerance",0.0205278328478121,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",16,1,"supplied",48.5273450499575,30.5358121186509,0.000670355457608247,62,TRUE,"stress_tolerance",0.0258912235633671,"","",FALSE,"classical"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",16,2,"random",13764.0818370636,30.5356635316636,0.000670352195664615,241,TRUE,"stress_tolerance",0.0258911605700597,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",16,3,"random",13679.5560098346,30.5337234114948,0.00067030960403029,233,TRUE,"stress_tolerance",0.0258903380439555,"","",TRUE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",239,1,"supplied",5.4704298097284e-26,1.80496132296776e-24,4.71989063555193e-29,1,TRUE,"stress_tolerance",6.76458712640218e-15,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",239,2,"random",10879.6406193585,0.00205286593201165,5.36814975769898e-08,125,TRUE,"stress_tolerance",0.000231692679171239,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",239,3,"random",10805.0843286589,0.00199869055064535,5.22648363337016e-08,110,TRUE,"stress_tolerance",0.000228615039615256,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",32,1,"supplied",42.2751722024401,26.5818286404331,0.00060106279778054,47,TRUE,"stress_tolerance",0.0245165820982563,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",32,2,"random",13352.2962262555,26.5865502804444,0.000601169562525499,240,TRUE,"stress_tolerance",0.0245187594002124,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",32,3,"random",13274.617563424,26.5845034066714,0.000601123279040141,221,TRUE,"stress_tolerance",0.0245178155438069,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",4,1,"supplied",361.040405504108,210.047365364413,0.00291193582881333,202,TRUE,"stress_tolerance",0.0539623556640493,"","",FALSE,"classical"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",4,2,"random",22025.5576290324,209.975810259535,0.00291094384363291,512,TRUE,"stress_tolerance",0.0539531634256316,"","",TRUE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",4,3,"random",21706.9315911522,211.761117015912,0.00293569396939762,638,TRUE,"stress_tolerance",0.0541820447140714,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",64,1,"supplied",36.6848754184979,23.9014610201311,0.00055194813299345,41,TRUE,"stress_tolerance",0.0234935764198102,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",64,2,"random",13037.9078342905,23.9042011412084,0.000552011409657228,218,TRUE,"stress_tolerance",0.0234949230613178,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",64,3,"random",12967.5701561746,23.9038546481526,0.000552003408213505,200,TRUE,"stress_tolerance",0.0234947527804299,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",8,1,"supplied",73.8913511796103,47.7752894479719,0.000971506440887287,108,TRUE,"stress_tolerance",0.0311689980732023,"","",FALSE,"classical"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",8,2,"random",14782.5596156163,47.7729235051977,0.000971458329642531,236,TRUE,"stress_tolerance",0.0311682262832286,"","",TRUE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",8,3,"random",14697.3142507764,47.7755841396233,0.000971512433416914,365,TRUE,"stress_tolerance",0.0311690942027023,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",128,1,"supplied",45.0239962698809,27.6948843845976,0.000626738770729494,50,TRUE,"stress_tolerance",0.0250347512615863,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",128,2,"random",13342.9178957609,27.7027510351915,0.000626916794037138,257,TRUE,"stress_tolerance",0.0250383065329334,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",128,3,"random",13263.1471956764,27.7011710472472,0.000626881038708167,239,TRUE,"stress_tolerance",0.025037592510227,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",16,1,"supplied",49.9679707941173,31.2515684527268,0.000683783550953325,67,TRUE,"stress_tolerance",0.0261492552657496,"","",FALSE,"classical"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",16,2,"random",13810.2717897878,31.2503522543046,0.00068375694056169,245,TRUE,"stress_tolerance",0.0261487464434092,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",16,3,"random",13724.0942345737,31.2470287064186,0.000683684221415491,239,TRUE,"stress_tolerance",0.0261473559163351,"","",TRUE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",239,1,"supplied",44.9917675310682,27.6576227951789,0.00062599806859766,50,TRUE,"stress_tolerance",0.0250199534091826,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",239,2,"random",13339.8049556167,27.6658396773057,0.000626184048151267,256,TRUE,"stress_tolerance",0.0250236697578767,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",239,3,"random",13260.1125876232,27.6639818751918,0.000626141998964909,239,TRUE,"stress_tolerance",0.0250228295555262,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",32,1,"supplied",45.7182982731735,28.3059121491062,0.000635371683510887,52,TRUE,"stress_tolerance",0.0252065801629434,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",32,2,"random",13453.5837609806,28.313622635037,0.000635544757757734,255,TRUE,"stress_tolerance",0.0252100130455686,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",32,3,"random",13373.6440482709,28.3096350673114,0.000635455250392433,235,TRUE,"stress_tolerance",0.0252082377486495,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",4,1,"supplied",361.279243048479,210.172084759234,0.00291051922913008,201,TRUE,"stress_tolerance",0.0539492282533317,"","",FALSE,"classical"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",4,2,"random",22049.4464514005,210.099540165072,0.00290951461219191,512,TRUE,"stress_tolerance",0.0539399166869207,"","",TRUE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",4,3,"random",21730.2498942519,211.891016937331,0.00293432346156967,648,TRUE,"stress_tolerance",0.0541693959867533,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",64,1,"supplied",45.1206761989167,27.7876165612331,0.000627989934296307,50,TRUE,"stress_tolerance",0.0250597273388262,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",64,2,"random",13362.9343250341,27.7957139201482,0.000628172931635494,255,TRUE,"stress_tolerance",0.0250633782965407,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",64,3,"random",13282.9005492926,27.7936243330991,0.000628125707735208,238,TRUE,"stress_tolerance",0.02506243618915,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",8,1,"supplied",76.5015023938852,49.3063461900717,0.00100109267515732,98,TRUE,"stress_tolerance",0.0316400485960013,"","",FALSE,"classical"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",8,2,"random",14796.0834225387,49.3065754681075,0.00100109733030985,254,TRUE,"stress_tolerance",0.0316401221601603,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",8,3,"random",14721.2221661859,49.3056338928642,0.00100107821301254,372,TRUE,"stress_tolerance",0.0316398200534161,"","",TRUE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",128,1,"supplied",647.409234921648,147.919020906194,2.24711918544817e-07,19,TRUE,"stress_tolerance",0.000474037887251525,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",128,2,"random",281634562.311195,11405.9901060154,1.73274667715071e-05,595,TRUE,"stress_tolerance",0.00416262738802227,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",128,3,"random",285777989.259731,1685.11891010343,2.55995679896795e-06,976,TRUE,"stress_tolerance",0.00159998649962244,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",16,1,"supplied",292557.562683218,86682.8845527933,0.000127529719223321,425,TRUE,"stress_tolerance",0.0112929057032867,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",16,2,"random",287234796.33095,89468.5555189619,0.000131628058105291,565,TRUE,"stress_tolerance",0.0114729271812079,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",16,3,"random",291426551.481118,89186.1172562532,0.000131212528874497,628,TRUE,"stress_tolerance",0.0114548037466604,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",239,1,"supplied",3.23928298271237e-22,5.07913612798377e-20,7.71942091688319e-29,1,TRUE,"stress_tolerance",8.79875070510492e-15,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",239,2,"random",281492245.726893,11239.083609844,1.70814908122711e-05,595,TRUE,"stress_tolerance",0.00413297602367559,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",239,3,"random",285637792.171065,5414.16165566953,8.22860259678706e-06,654,TRUE,"stress_tolerance",0.0028685540951485,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",32,1,"supplied",123993.810260319,23077.1363641025,3.4703368755223e-05,79,TRUE,"stress_tolerance",0.0058909565229451,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",32,2,"random",283250408.137055,25619.874888121,3.85271357623111e-05,833,TRUE,"stress_tolerance",0.0062070230998698,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",32,3,"random",287389699.78175,28379.7587662015,4.26774456808159e-05,522,TRUE,"stress_tolerance",0.00653279769171081,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",4,1,"supplied",3434874.97051174,2148464.27218838,0.00254430762666734,126,TRUE,"stress_tolerance",0.0504411303071941,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",4,2,"random",329303485.185523,2150146.98662138,0.00254630037247224,477,TRUE,"stress_tolerance",0.0504608796244403,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",4,3,"random",332875052.221376,2207673.09022032,0.00261442536110431,374,TRUE,"stress_tolerance",0.051131451779744,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",64,1,"supplied",21527.8466677311,2210.73884663812,3.35133554144251e-06,41,TRUE,"stress_tolerance",0.00183066532753752,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",64,2,"random",282051645.396275,5794.53788564776,8.78414055641972e-06,718,TRUE,"stress_tolerance",0.00296380508070721,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",64,3,"random",286189327.434697,4531.34854152,6.86922810487235e-06,857,TRUE,"stress_tolerance",0.00262092123210114,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",8,1,"supplied",464810.527134669,187646.229137,0.000264264269368764,574,TRUE,"stress_tolerance",0.0162562071027891,"","",FALSE,"classical"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",8,2,"random",294616710.924822,189830.434294345,0.000267340309759834,370,TRUE,"stress_tolerance",0.0163505446319027,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",8,3,"random",298984115.555368,186232.64046546,0.000262273496736719,314,TRUE,"stress_tolerance",0.0161948601950349,"","",TRUE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",128,1,"supplied",4061846.97609025,3532107.09819214,0.00408951537305889,16,TRUE,"stress_tolerance",0.0639493187849478,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",128,2,"random",333883356.345716,3532147.86637013,0.00408956257493753,130,TRUE,"stress_tolerance",0.0639496878408139,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",128,3,"random",338921109.39877,3532155.83997352,0.00408957180686985,152,TRUE,"stress_tolerance",0.063949760021988,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",16,1,"supplied",4075765.76879919,3538586.52119969,0.00406364552105076,16,TRUE,"stress_tolerance",0.0637467294929767,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",16,2,"random",335990186.092702,3538630.33067225,0.00406369583101658,129,TRUE,"stress_tolerance",0.063747124099967,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",16,3,"random",341043628.412243,3538637.49490554,0.00406370405828597,152,TRUE,"stress_tolerance",0.0637471886304484,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",239,1,"supplied",4061622.12124595,3531863.73992688,0.00408926150354845,16,TRUE,"stress_tolerance",0.0639473338267393,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",239,2,"random",333880554.102318,3531904.49833177,0.00408930869443359,130,TRUE,"stress_tolerance",0.063947702808104,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",239,3,"random",338918227.618895,3531912.46771845,0.00408931792154668,152,TRUE,"stress_tolerance",0.0639477749538377,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",32,1,"supplied",4062143.29223567,3531828.36993066,0.0040866024829613,16,TRUE,"stress_tolerance",0.0639265397386825,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",32,2,"random",334044269.128514,3531869.72751336,0.00408665033692883,130,TRUE,"stress_tolerance",0.0639269140263231,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",32,3,"random",339075968.967924,3531878.13747408,0.00408666006791312,152,TRUE,"stress_tolerance",0.0639269901365077,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",4,1,"supplied",4590206.9488445,3944565.25054083,0.00392231616175461,16,TRUE,"stress_tolerance",0.0626283974068843,"","",FALSE,"classical"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",4,2,"random",384661483.05749,3944554.98474913,0.00392230595386651,128,TRUE,"stress_tolerance",0.0626283159111479,"","",TRUE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",4,3,"random",389058004.546519,3944562.70404943,0.00392231362962656,148,TRUE,"stress_tolerance",0.0626283771913866,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",64,1,"supplied",4061622.14223729,3532140.01525877,0.00408928057379803,16,TRUE,"stress_tolerance",0.0639474829355934,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",64,2,"random",333902005.088814,3532180.86564654,0.00408932786770383,130,TRUE,"stress_tolerance",0.063947852721603,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",64,3,"random",338938722.376666,3532188.82596282,0.00408933708363712,152,TRUE,"stress_tolerance",0.0639479247797544,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",8,1,"supplied",4127071.66896172,3568852.85578607,0.00397988400255709,16,TRUE,"stress_tolerance",0.0630863218341116,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",8,2,"random",344507204.733369,3568896.54767413,0.0039799327265178,129,TRUE,"stress_tolerance",0.0630867080019066,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",8,3,"random",349577501.427511,3568901.41501503,0.00397993815443903,151,TRUE,"stress_tolerance",0.0630867510214235,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",128,1,"supplied",73.415766808584,42.7232936001071,0.000154594119143023,24,TRUE,"stress_tolerance",0.0124335883454064,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",128,2,"random",84730.3392165219,42.7321862544475,0.000154626297188037,137,TRUE,"stress_tolerance",0.0124348822747962,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",128,3,"random",85152.8251724772,42.7361924130693,0.000154640793461875,137,TRUE,"stress_tolerance",0.0124354651485933,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",16,1,"supplied",1007.80995512235,610.147903577152,0.00171360991538503,51,TRUE,"stress_tolerance",0.0413957717090166,"","",FALSE,"classical"
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",16,2,"random",114250.380485399,610.149627481037,0.00171361475699601,164,TRUE,"stress_tolerance",0.0413958301885105,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",16,3,"random",114940.704267359,610.145449974734,0.00171360302440432,199,TRUE,"stress_tolerance",0.0413956884760275,"","",TRUE,"Gaussian"
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",239,1,"supplied",1.75316219780199e-25,1.50866170208285e-23,5.5441683472236e-29,1,TRUE,"stress_tolerance",7.4427061084289e-15,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",239,2,"random",82912.4027818363,0.024572987844046,9.03030687486678e-08,141,TRUE,"stress_tolerance",0.000300504690070685,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",239,3,"random",83361.3103073892,0.0268664863595246,9.87314273769581e-08,142,TRUE,"stress_tolerance",0.000314215574696737,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",32,1,"supplied",897.337397687207,549.803438962008,0.00159780136131078,35,TRUE,"stress_tolerance",0.0399725075684625,"","",TRUE,"classical"
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",32,2,"random",110475.927177076,549.811940160047,0.00159782606691434,161,TRUE,"stress_tolerance",0.039972816599714,"","",FALSE,"Gaussian"
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",32,3,"random",111065.592202991,549.815483940471,0.00159783636560799,182,TRUE,"stress_tolerance",0.0399729454207219,"","",FALSE,"Gaussian"
