surface,sampling,regime,radius,method,min,median,max
saddle,surface_area,ambient,4,stress_primary,1.0,1.03038403423413,1.27860131847236
saddle,surface_area,ambient,4,stress_uniform,1.0,1.0302181151933,1.29089036000843
saddle,surface_area,ambient,8,classical,0.931849824687689,1.02969941897332,1.24219676192689
saddle,surface_area,ambient,8,classical_fixed_primary,0.999808858520709,1.00000000009584,1.01204655088617
saddle,surface_area,ambient,8,classical_fixed_uniform,0.999842122616229,1.00000000080715,1.01107078359869
saddle,surface_area,ambient,8,classical_primary,1.0,1.01250199487697,1.39122640565798
saddle,surface_area,ambient,8,classical_uniform,1.0,1.01250910697345,1.38619927225287
saddle,surface_area,ambient,8,original,1.0,1.0,1.0
saddle,surface_area,ambient,8,stress,0.90869382934258,1.00764796046996,1.15363216801924
saddle,surface_area,ambient,8,stress_fixed_primary,0.999836087251183,1.0000000487897,1.00979306616766
saddle,surface_area,ambient,8,stress_fixed_uniform,0.999862250005598,1.00000043725925,1.01005176990421
saddle,surface_area,ambient,8,stress_primary,1.0,1.0126379603858,1.30257885080172
saddle,surface_area,ambient,8,stress_uniform,1.0,1.0126246232813,1.29905288467686
saddle,surface_area,ambient,16,classical,0.977292009798741,1.08034454726345,1.29259432482208
saddle,surface_area,ambient,16,classical_fixed_primary,0.999642653377839,0.999999999999999,1.01414939903275
saddle,surface_area,ambient,16,classical_fixed_uniform,0.999633906713109,1.00000138051044,1.01516662986099
saddle,surface_area,ambient,16,classical_primary,0.999999999999999,1.00474960957491,1.47427286234612
saddle,surface_area,ambient,16,classical_uniform,0.999999999999999,1.00477503688247,1.45183263220279
saddle,surface_area,ambient,16,original,1.0,1.0,1.0
saddle,surface_area,ambient,16,stress,0.999999999999999,1.01971737336624,1.14269015876259
saddle,surface_area,ambient,16,stress_fixed_primary,0.999837763558118,1.00000000088939,1.01116170203482
saddle,surface_area,ambient,16,stress_fixed_uniform,0.999864902379517,1.00000045481749,1.01249803690825
saddle,surface_area,ambient,16,stress_primary,0.999999999999999,1.00573280419803,1.36083567862028
saddle,surface_area,ambient,16,stress_uniform,0.999999999999999,1.00574140312354,1.35206187638502
saddle,surface_area,ambient,32,classical,0.999999999999998,1.02527018532767,1.1865937336811
saddle,surface_area,ambient,32,classical_fixed_primary,0.999910556182029,1.00000029732009,1.00392181123373
saddle,surface_area,ambient,32,classical_fixed_uniform,0.999811584326683,1.00000015651063,1.00418499558682
saddle,surface_area,ambient,32,classical_primary,0.998405199291084,1.0013963573236,1.1629438389737
saddle,surface_area,ambient,32,classical_uniform,0.999999999999998,1.00151317325432,1.17585951858115
saddle,surface_area,ambient,32,original,1.0,1.0,1.0
saddle,surface_area,ambient,32,stress,0.999999999999999,1.00375775407173,1.15481611608402
saddle,surface_area,ambient,32,stress_fixed_primary,0.999994705999166,1.00000059399331,1.00349885990592
saddle,surface_area,ambient,32,stress_fixed_uniform,0.999999791811806,1.00000061365048,1.00512477017466
saddle,surface_area,ambient,32,stress_primary,0.999999999999999,1.00159588682435,1.19873970073191
saddle,surface_area,ambient,32,stress_uniform,0.999999999999999,1.00163001063441,1.2076029276069
saddle,surface_area,ambient,64,classical,0.9734384016955,1.0007933178407,1.15765106576958
saddle,surface_area,ambient,64,classical_fixed_primary,0.999993585770703,1.00000004574034,1.00475882589058
saddle,surface_area,ambient,64,classical_fixed_uniform,0.999992825164664,1.00000177965499,1.00479721521269
saddle,surface_area,ambient,64,classical_primary,0.99929696222332,1.00042132879897,1.09587464215301
saddle,surface_area,ambient,64,classical_uniform,0.99962261531496,1.000426586117,1.14441113106211
saddle,surface_area,ambient,64,original,1.0,1.0,1.0
saddle,surface_area,ambient,64,stress,0.98707872907464,1.00037056463357,1.1102577029154
saddle,surface_area,ambient,64,stress_fixed_primary,0.999999074059276,1.00000006242357,1.00490887464405
saddle,surface_area,ambient,64,stress_fixed_uniform,0.999999840635254,1.00000090554827,1.00484084436309
saddle,surface_area,ambient,64,stress_primary,0.999999999999999,1.00043960194603,1.11854551733752
saddle,surface_area,ambient,64,stress_uniform,0.999999999999999,1.00044252540077,1.11080899212115
saddle,surface_area,geodesic,1,classical,0.984526593482352,0.999303185599911,1.18654395502944
saddle,surface_area,geodesic,1,classical_fixed_primary,0.99926897119809,0.999983774133572,1.00145670905377
saddle,surface_area,geodesic,1,classical_fixed_uniform,0.999269232779595,0.999969215566886,1.00139768647391
saddle,surface_area,geodesic,1,classical_primary,0.123043768336648,1.01833055493274,1.2964034135873
saddle,surface_area,geodesic,1,classical_uniform,0.132710001881972,1.01337972519988,1.30063764225962
saddle,surface_area,geodesic,1,full_classical,0.970713838305382,0.985299883108133,1.00424948246631
saddle,surface_area,geodesic,1,full_classical_fixed_primary,0.999268971198091,0.999970530194516,1.00018776377113
saddle,surface_area,geodesic,1,full_classical_fixed_uniform,0.999269231371836,0.999977816719924,1.00015280921713
saddle,surface_area,geodesic,1,full_classical_primary,0.123043768336757,1.01379728761167,1.04843882475313
saddle,surface_area,geodesic,1,full_classical_uniform,0.132710001882083,1.00925641531683,1.04851998578208
saddle,surface_area,geodesic,1,original,0.921465322192196,0.996325427564705,0.999448786762935
saddle,surface_area,geodesic,1,stress,0.998945320147197,1.00692311752118,1.17931476841805
saddle,surface_area,geodesic,1,stress_fixed_primary,0.999268971198083,0.99996667684898,1.00150609742303
saddle,surface_area,geodesic,1,stress_fixed_uniform,0.999269231573701,0.999975298230074,1.00165442660689
saddle,surface_area,geodesic,1,stress_primary,0.12325404749338,1.02915531034564,1.27571644198365
saddle,surface_area,geodesic,1,stress_uniform,0.10818241438823,1.02494863023936,1.27527345301083
saddle,surface_area,geodesic,2,classical,0.963958482006104,1.00758510640225,1.0434789434021
saddle,surface_area,geodesic,2,classical_fixed_primary,0.998457076132091,0.999954238921775,1.00273647643535
saddle,surface_area,geodesic,2,classical_fixed_uniform,0.998457077418025,0.999935182501445,1.00344190957141
saddle,surface_area,geodesic,2,classical_primary,0.0159797617478546,1.05136226224373,1.27346054393369
saddle,surface_area,geodesic,2,classical_uniform,0.0180154835433416,1.05324889065135,1.27819601165796
saddle,surface_area,geodesic,2,full_classical,0.925244054382727,0.995108509781201,1.04239640812391
saddle,surface_area,geodesic,2,full_classical_fixed_primary,0.998457073311821,0.999934520052714,1.00048642509455
saddle,surface_area,geodesic,2,full_classical_fixed_uniform,0.998457077418025,0.999939299688387,1.00040754686581
saddle,surface_area,geodesic,2,full_classical_primary,0.0159797617478733,1.03991954390193,1.10802061420219
saddle,surface_area,geodesic,2,full_classical_uniform,0.018386037588237,1.04192715200429,1.10831881190937
saddle,surface_area,geodesic,2,original,0.861725632241403,0.993510659685503,0.998979878210419
saddle,surface_area,geodesic,2,stress,0.987304438336466,1.0098551791057,1.0880549985882
saddle,surface_area,geodesic,2,stress_fixed_primary,0.998457073311821,0.999902320523118,1.00249944147014
saddle,surface_area,geodesic,2,stress_fixed_uniform,0.998457076026708,0.99996052177381,1.00307266768016
saddle,surface_area,geodesic,2,stress_primary,0.0157680483095482,1.04526420650185,1.2495650155773
saddle,surface_area,geodesic,2,stress_uniform,0.0132194042864362,1.04620275968045,1.2461206075682
saddle,surface_area,geodesic,4,classical,0.928123038596432,1.031619397342,1.11580886187923
saddle,surface_area,geodesic,4,classical_fixed_primary,0.997640152641116,0.999867230379444,1.0075331460893
saddle,surface_area,geodesic,4,classical_fixed_uniform,0.997640150599834,0.999915623659727,1.00773144918137
saddle,surface_area,geodesic,4,classical_primary,0.0038993874560895,1.1072831479203,1.32520520668447
saddle,surface_area,geodesic,4,classical_uniform,0.0030571465405881,1.11114678394041,1.3673563561651
saddle,surface_area,geodesic,4,full_classical,0.888630808261494,1.03161939734401,1.11555293077888
saddle,surface_area,geodesic,4,full_classical_fixed_primary,0.997640150643379,0.99989091340964,1.00217772128481
saddle,surface_area,geodesic,4,full_classical_fixed_uniform,0.997640150599835,0.999911910018332,1.00172854596188
saddle,surface_area,geodesic,4,full_classical_primary,0.0038993874561057,1.10215522310185,1.17887982912257
saddle,surface_area,geodesic,4,full_classical_uniform,0.0030571465405972,1.10674498603675,1.17695406822083
saddle,surface_area,geodesic,4,original,0.821766563111875,0.990354537303596,0.998023772871133
saddle,surface_area,geodesic,4,stress,0.95018405313139,1.00745252380218,1.06130465708541
saddle,surface_area,geodesic,4,stress_fixed_primary,0.997640147450464,0.999859673214299,1.0069490094652
saddle,surface_area,geodesic,4,stress_fixed_uniform,0.997640146956239,0.999918367899682,1.0068622420799
saddle,surface_area,geodesic,4,stress_primary,0.003797306972405,1.07388482685449,1.28074204333269
saddle,surface_area,geodesic,4,stress_uniform,0.0012328875960064,1.07794677938399,1.29317642753948
saddle,surface_area,geodesic,8,classical,0.929520331764661,1.07836942404727,1.1708585805236
saddle,surface_area,geodesic,8,classical_fixed_primary,0.996677735081336,0.999813211416754,1.01217658900812
saddle,surface_area,geodesic,8,classical_fixed_uniform,0.996677737441935,0.999871982867847,1.011890218241
saddle,surface_area,geodesic,8,classical_primary,0.0005181157519356,1.13254553922845,1.35617934339879
saddle,surface_area,geodesic,8,classical_uniform,0.0003114651379024,1.13745360256067,1.34459463588099
saddle,surface_area,geodesic,8,full_classical,0.864872697844561,1.07145937199822,1.1707905554802
saddle,surface_area,geodesic,8,full_classical_fixed_primary,0.996677736881075,0.999834531084002,1.00447608120866
saddle,surface_area,geodesic,8,full_classical_fixed_uniform,0.996677740124489,0.999860404177133,1.00412951692419
saddle,surface_area,geodesic,8,full_classical_primary,0.0005181157519369,1.13111971657596,1.1878728217379
saddle,surface_area,geodesic,8,full_classical_uniform,0.0003114651379029,1.13534846627542,1.1879164583571
saddle,surface_area,geodesic,8,original,0.803580775826217,0.990035205675728,0.996256899857082
saddle,surface_area,geodesic,8,stress,0.908144167941657,0.997185894645922,1.09667279614283
saddle,surface_area,geodesic,8,stress_fixed_primary,0.996677736477486,0.999841272802274,1.01044911653585
saddle,surface_area,geodesic,8,stress_fixed_uniform,0.996677742551487,0.999883268152679,1.01002721306295
saddle,surface_area,geodesic,8,stress_primary,0.000491825389225,1.07890712141043,1.26533254558803
saddle,surface_area,geodesic,8,stress_uniform,5.92033737136428e-05,1.08369146370334,1.26749642369283
saddle,surface_area,geodesic,16,classical,1.02052064325954,1.12049854112971,1.20262095041467
saddle,surface_area,geodesic,16,classical_fixed_primary,0.995965650697827,0.999861414408943,1.02012174081291
saddle,surface_area,geodesic,16,classical_fixed_uniform,0.995965649143608,0.99989699126143,1.02301720325501
saddle,surface_area,geodesic,16,classical_primary,9.75522293226613e-05,1.16434579792771,1.32671218230683
saddle,surface_area,geodesic,16,classical_uniform,5.52336048856929e-05,1.16517014691229,1.32460501081613
saddle,surface_area,geodesic,16,full_classical,0.969967102007151,1.12048952061039,1.2022075564517
saddle,surface_area,geodesic,16,full_classical_fixed_primary,0.995965653904643,0.9998779160265,1.01075711064914
saddle,surface_area,geodesic,16,full_classical_fixed_uniform,0.995965648796882,0.999883648157492,1.00969800098418
saddle,surface_area,geodesic,16,full_classical_primary,9.75522293228674e-05,1.16406957075333,1.21951604872094
saddle,surface_area,geodesic,16,full_classical_uniform,5.52336048857778e-05,1.16498298520878,1.21775955708324
saddle,surface_area,geodesic,16,original,0.796445966077264,0.991575746049084,0.995021711837506
saddle,surface_area,geodesic,16,stress,0.952676199731967,1.05142465050065,1.11709710372515
saddle,surface_area,geodesic,16,stress_fixed_primary,0.995965643990204,0.999876139647001,1.01519803112508
saddle,surface_area,geodesic,16,stress_fixed_uniform,0.995965654038563,0.999896105798114,1.01479834360006
saddle,surface_area,geodesic,16,stress_primary,9.14980595085993e-05,1.09819137624283,1.25353932072888
saddle,surface_area,geodesic,16,stress_uniform,1.71028069788675e-06,1.09920154052684,1.25585920586952
saddle,surface_area,geodesic,32,classical,1.05390629838496,1.17488244210989,1.21993158819344
saddle,surface_area,geodesic,32,classical_fixed_primary,0.995606524078803,0.999942794580214,1.02461051060669
saddle,surface_area,geodesic,32,classical_fixed_uniform,0.995606521954023,0.999959149688394,1.01567960529348
saddle,surface_area,geodesic,32,classical_primary,3.92583331431538e-05,1.19144125758686,1.29492830776
saddle,surface_area,geodesic,32,classical_uniform,2.28876380614246e-05,1.19480598432312,1.29579890819408
saddle,surface_area,geodesic,32,full_classical,1.05390629840024,1.17203273265452,1.21969310104415
saddle,surface_area,geodesic,32,full_classical_fixed_primary,0.995606521059359,0.999944590399892,1.01652870135002
saddle,surface_area,geodesic,32,full_classical_fixed_uniform,0.99560651865779,0.999956917003585,1.0097826250065
saddle,surface_area,geodesic,32,full_classical_primary,3.9258333143821e-05,1.19095661597623,1.2268727946141
saddle,surface_area,geodesic,32,full_classical_uniform,2.28876380618355e-05,1.19469478371965,1.22586183504807
saddle,surface_area,geodesic,32,original,0.793879773066725,0.993357789515339,0.997480933188733
saddle,surface_area,geodesic,32,stress,0.99560650468623,1.06935603370975,1.12583701932533
saddle,surface_area,geodesic,32,stress_fixed_primary,0.995606522437438,0.999939424284564,1.01787320723631
saddle,surface_area,geodesic,32,stress_fixed_uniform,0.995606520454228,0.999958024983925,1.01057252563891
saddle,surface_area,geodesic,32,stress_primary,3.63754762387954e-05,1.12079203975991,1.22583284662407
saddle,surface_area,geodesic,32,stress_uniform,1.17682487003314e-06,1.12387508428975,1.23031103335573
saddle,surface_area,geodesic,64,classical,1.05445589766408,1.20954253558267,1.2259521538475
saddle,surface_area,geodesic,64,classical_fixed_primary,0.995461579978502,0.999976150237851,1.0262411432562
saddle,surface_area,geodesic,64,classical_fixed_uniform,0.995461582680753,0.999981549604057,1.01821443349613
saddle,surface_area,geodesic,64,classical_primary,2.71940881473017e-05,1.20715942461453,1.26010213006394
saddle,surface_area,geodesic,64,classical_uniform,1.60326783952826e-05,1.20823489411636,1.25870734995646
saddle,surface_area,geodesic,64,full_classical,1.05445589771014,1.20953667699576,1.22565307852629
saddle,surface_area,geodesic,64,full_classical_fixed_primary,0.995461576187662,0.999974924245621,1.02148700795913
saddle,surface_area,geodesic,64,full_classical_fixed_uniform,0.995461580237213,0.999981487375636,1.01459600823592
saddle,surface_area,geodesic,64,full_classical_primary,2.71940881483897e-05,1.20694171561243,1.23327372484671
saddle,surface_area,geodesic,64,full_classical_uniform,1.60326783959337e-05,1.20804012755192,1.23150344503731
saddle,surface_area,geodesic,64,original,0.793021256715871,0.995608187911051,0.99829860849775
saddle,surface_area,geodesic,64,stress,0.995461564582814,1.08581450752172,1.12931557848247
saddle,surface_area,geodesic,64,stress_fixed_primary,0.99546158390718,0.999976508018168,1.01839995021592
saddle,surface_area,geodesic,64,stress_fixed_uniform,0.995461576843642,0.999981561736684,1.01308703340084
saddle,surface_area,geodesic,64,stress_primary,2.58214233494486e-05,1.13481833858853,1.19171687305117
saddle,surface_area,geodesic,64,stress_uniform,1.33384716088136e-06,1.13577770282399,1.19478534945327
