"case","surface","radius","regime","k","method","edge_scale","vertex","x","y","z","x_r2","y_r2","z_r2"
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,112,28.8189205853161,0.0216002871865818,1.86833027947239,0.450295634145564,0.000337504487290341,0.029192660616756
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,113,13.8692588110234,-2.15248838206611,4.59245527821368,0.21670716892224,-0.033632630969783,0.0717571137220887
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,114,-4.73085848504404,8.35324182581787,1.83228918863472,-0.0739196638288131,0.130519403528404,0.0286295185724175
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,115,19.9033781690633,-3.49884770046449,2.33753535323514,0.310990283891614,-0.0546694953197577,0.036523989894299
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,116,9.9065379968097,4.22785615117349,-4.8341601930954,0.154789656200152,0.0660602523620858,-0.0755337530171157
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,117,24.6638972085592,1.42014470767781,-3.60334556661113,0.385373393883737,0.0221897610574658,-0.0563022744782989
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,118,-9.34439310955038,6.48008783869507,5.47125526699345,-0.146006142336725,0.101251372479611,0.0854883635467726
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,119,-17.2196239548802,0.681888803842282,8.8939485404003,-0.269056624295003,0.0106545125600357,0.138967945943755
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,120,6.63576961785765,-5.8235581598959,-2.70110279675676,0.103683900279026,-0.0909930962483735,-0.0422047311993244
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,121,27.8336477043652,-2.55247401305108,-0.792716681096744,0.434900745380707,-0.0398824064539231,-0.0123861981421366
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,122,-12.2898667966025,6.35640600574561,-6.36915247518368,-0.192029168696915,0.0993188438397751,-0.0995180074247449
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,123,3.70466436596479,-1.30045488155744,6.28885052841968,0.0578853807181998,-0.0203196075243349,0.0982632895065574
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,124,-10.5987085864969,7.17826649761165,5.00882237196317,-0.165604821664014,0.112160414025182,0.0782628495619246
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,125,-14.8716059888082,-8.35153855851848,-0.488426813571536,-0.232368843575128,-0.130492789976851,-0.00763166896205526
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,126,-14.6167031275596,6.13171695028518,-6.76742652938409,-0.228385986368119,0.0958080773482059,-0.105741039521626
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,127,17.6379804329765,2.9351609567317,-4.39247004748404,0.275593444265257,0.0458618899489327,-0.0686323444919381
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,128,-26.2752801246784,-8.49493503564814,3.10498927966724,-0.4105512519481,-0.132733359932002,0.0485154574948006
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,129,-20.6330219223897,7.85356644008896,5.90675030397546,-0.32239096753734,0.12271197562639,0.0922929734996165
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,130,-24.5060423842658,10.7910366129222,1.3780627472604,-0.382906912254154,0.168609947076909,0.0215322304259437
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,131,-21.074182637333,-5.98899589811558,-6.76932483024839,-0.329284103708328,-0.093578060908056,-0.105770700472631
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,132,-13.8573119062805,-8.18560584138035,0.624473042044283,-0.216520498535632,-0.127900091271568,0.00975739128194192
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,133,-18.1666295100403,10.0865278223069,-1.48750410225805,-0.28385358609438,0.157601997223545,-0.0232422515977821
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,134,-25.5214403105348,3.3989031195422,-8.85672253878484,-0.398772504852106,0.0531078612428468,-0.138386289668513
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,135,14.9562111993808,-1.56212348287657,-5.24480000493437,0.233690799990324,-0.0244081794199464,-0.0819500000770995
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,136,13.4901475914987,-1.56219468957743,4.88607464966623,0.210783556117168,-0.0244092920246474,0.0763449164010348
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,137,18.7985289125062,-4.47782162915939,-0.844564032647616,0.29372701425791,-0.0699659629556154,-0.013196313010119
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,138,29.1837643670615,-1.84006550749514,0.761326961043647,0.455996318235336,-0.0287510235546116,0.011895733766307
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,139,-17.825882677484,8.38147060685395,4.83640859431882,-0.278529416835687,0.130960478232093,0.0755688842862316
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,140,-17.2917130643714,-7.58770679588043,-4.32041152677929,-0.270183016630803,-0.118557918685632,-0.0675064301059265
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,141,26.0217438437884,0.788095770924684,2.66487751291732,0.406589747559194,0.0123139964206982,0.0416387111393332
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,142,-31.3008251835252,11.4160904909616,-2.31817110248385,-0.489075393492582,0.178376413921276,-0.0362214234763102
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,143,-6.55540934995993,-7.4384928395369,-2.2715810517459,-0.102428271093124,-0.116226450617764,-0.0354934539335297
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,144,-30.2057194357507,-8.52833857542061,3.88452274501213,-0.471964366183605,-0.133255290240947,0.0606956678908145
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,145,28.8495958289528,1.91640106958241,-1.56739407141346,0.450774934827388,0.0299437667122252,-0.0244905323658352
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,146,-27.9335385775626,-0.541514329712697,-9.39746987877141,-0.436461540274415,-0.00846116140176089,-0.146835466855803
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,147,27.8504408770891,-0.314574092839746,2.17401548956768,0.435163138704518,-0.00491522020062104,0.033968992024495
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,148,20.400769387224,-0.183839243717459,4.00725515516959,0.318762021675376,-0.0028724881830853,0.0626133617995249
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,149,-27.2963923324278,-6.87641787688057,6.10642693019442,-0.426506130194185,-0.107444029326259,0.0954129207842879
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,150,-30.3607608483222,-9.68283221822701,-1.89954865821841,-0.474386888255034,-0.151294253409797,-0.0296804477846627
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,151,-5.92982924587595,-6.18972640891983,-4.63118376405674,-0.0926535819668117,-0.0967144751393723,-0.0723622463133866
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,152,-23.4836099534335,10.4646190955435,2.39317827958464,-0.366931405522398,0.163509673367867,0.03739341061851
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,153,19.6134907674963,-3.4148036840088,2.52445589680354,0.306460793242129,-0.0533563075626375,0.0394446233875552
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,154,-1.84767332619074,-6.57155926548458,2.76142862507372,-0.0288698957217304,-0.102680613523197,0.0431473222667769
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,155,-7.35461456200331,-7.5919414183295,1.12506098662475,-0.114915852531302,-0.118624084661398,0.0175790779160117
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,156,12.3077393368253,-4.40212744292807,-3.66687460250145,0.192308427137896,-0.068783241295751,-0.0572949156640852
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,157,-5.28095533383388,-7.20079368089138,1.97658906035833,-0.0825149270911543,-0.112512401263928,0.0308842040680989
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,158,12.736614226825,-3.15381336590609,4.23835322309955,0.199009597294141,-0.0492783338422827,0.0662242691109304
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,159,-7.01421387369606,3.18750628770732,7.02123333308203,-0.109597091776501,0.0498047857454268,0.109706770829407
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,160,11.9231326421865,4.48008069344434,-4.22606174498997,0.186298947534164,0.0700012608350678,-0.0660322147654683
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,161,-21.0832863354182,1.65095748099829,-8.86812557151956,-0.329426348990909,0.0257962106405983,-0.138564462054993
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,162,-16.9031303018599,5.704122023351,-7.27044600609948,-0.264111410966561,0.0891269066148593,-0.113600718845304
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,163,22.6855158114332,2.39648084652193,2.70128482121399,0.354461184553644,0.0374450132269051,0.0422075753314686
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,164,-13.3001738167011,-7.36466210211285,3.44042471001087,-0.207815215885955,-0.115072845345513,0.0537566360939198
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,165,-9.1447336630202,-5.75011361496095,-5.57975088205463,-0.142886463484691,-0.0898455252337648,-0.0871836075321036
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,166,-29.9030700843858,11.4802432508905,1.71282513235737,-0.467235470068529,0.179378800795164,0.026762892693084
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,167,-29.2603965822225,-9.554039032276,-0.214953631050481,-0.457193696597227,-0.149281859879313,-0.00335865048516377
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,168,-9.9783801907861,-5.99879108004296,5.13623048959313,-0.155912190481033,-0.0937311106256713,0.0802536013998926
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,169,4.43674770318633,-2.87161861384746,5.62445579971185,0.0693241828622865,-0.0448690408413666,0.0878821218704976
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,170,-2.0752017730933,7.46307534917784,2.96555543684028,-0.0324250277045829,0.116610552330904,0.0463368037006294
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,171,16.2064750029925,-4.93221203018461,0.376330809321277,0.253226171921758,-0.0770658129716345,0.00588016889564495
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,172,22.9947213890366,-0.375851696770968,-4.2293952429292,0.359292521703697,-0.00587268276204637,-0.0660843006707687
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,173,-29.7108715990308,8.11574756550959,7.0757985475266,-0.464232368734856,0.126808555711087,0.110559352305103
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,174,13.7719861482213,5.22772985129057,-2.73019723851068,0.215187283565957,0.0816832789264152,-0.0426593318517293
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,175,-2.03035175015259,0.96962022388201,7.03122583348971,-0.0317242460961343,0.0151503159981564,0.109862903648277
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,176,25.316139575423,-3.16933898413448,0.434564076370521,0.395564680865985,-0.0495209216271013,0.0067900636932894
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,177,-13.0881603543341,-8.16370162659444,0.285687346528428,-0.20450250553647,-0.127557837915538,0.00446386478950669
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,178,2.99541434932778,7.60647998353711,-1.23705722524518,0.0468033492082466,0.118851249742767,-0.0193290191444559
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,179,-24.8474076013477,1.47008130270036,9.67297762685688,-0.388240743771058,0.0229700203546932,0.151140275419639
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,180,-31.3277928410763,11.7901853891197,0.0383132473029323,-0.489496763141818,0.184221646704996,0.000598644489108317
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,181,0.00981250956276435,3.28825941071876,-6.66200093173287,0.000153320461918193,0.0513790532924807,-0.104093764558326
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,182,15.5378037442772,-4.8303700534686,-1.73385467251074,0.242778183504331,-0.0754745320854468,-0.0270914792579803
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,183,4.70196833301443,-6.41658588015953,-1.62854597127719,0.0734682552033505,-0.100259154377493,-0.0254460308012061
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,184,-3.95272539085284,-6.49107687556745,3.41262505882545,-0.0617613342320756,-0.101423076180741,0.0533222665441476
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,185,30.4208710453805,1.38588071099299,0.351064991890457,0.47532611008407,0.0216543861092655,0.0054853904982884
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,186,17.8485496984234,1.25749722613742,-5.09396325635287,0.278883589037865,0.0196483941583971,-0.0795931758805136
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,187,-31.5135623624251,-9.19100043746168,-4.05960760132456,-0.492399411912892,-0.143609381835339,-0.0634313687706963
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,188,-1.80758158246856,-6.69575176962491,2.45537996375116,-0.0282434622260713,-0.104621121400389,0.038365311933612
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,189,8.3039598896986,-0.589305251130569,-6.3334324362786,0.129749373276541,-0.00920789454891514,-0.0989598818168531
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,190,8.25585571952,-6.05940176714868,-0.954018368009596,0.1289977456175,-0.0946781526116982,-0.0149065370001499
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,191,-29.8518379314097,-2.85181678680193,-9.13362969722222,-0.466434967678277,-0.0445596372937802,-0.142712964019097
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,192,7.18349319809719,1.342725951519,5.90214192773928,0.112242081220269,0.0209800929924843,0.0922209676209263
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,193,24.4027364253411,2.85304648565342,1.75301891932156,0.381292756645955,0.0445788513383347,0.0273909206143993
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,194,-3.65046584911203,7.44508983064785,-3.9759310757981,-0.0570385288923755,0.116329528603873,-0.0621239230593453
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,195,-2.07461847924256,4.50338707634864,5.77641557786307,-0.032415913738165,0.0703654230679475,0.0902564934041104
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,196,27.3977480255039,-2.73929103216067,-0.118773023171526,0.428089812898498,-0.0428014223775105,-0.0018558284870551
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,197,9.68285478130888,1.11608783838738,-6.21289713043837,0.151294605957951,0.0174388724748029,-0.0970765176630995
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,198,-8.52682107139426,6.9141373338724,-5.47647457246877,-0.133231579240535,0.108033395841756,-0.0855699151948245
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,199,-4.3536318478633,-5.0891959618395,5.29448724469821,-0.0680254976228641,-0.0795186869037422,0.0827263631984096
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,200,22.1195942340913,3.58869801773467,-2.32672134986515,0.345618659907677,0.0560734065271042,-0.036355021091643
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,201,21.2035382849666,-3.21433190887748,2.2806696509029,0.331305285702603,-0.0502239360762106,0.0356354632953577
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,202,-8.8343762201947,-7.78188435444297,0.642063028478399,-0.138037128440542,-0.121591943038171,0.010032234819975
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,203,21.8501315586522,-0.119395881330103,-4.48612212978131,0.341408305603941,-0.00186556064578285,-0.070095658277833
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,204,-19.6289169803003,4.071375055127,8.21652209131232,-0.306701827817192,0.0636152352363594,0.128383157676755
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,205,-2.18105984605771,-7.14543594588427,0.982010010371746,-0.0340790600946518,-0.111647436654442,0.0153439064120585
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,206,-1.40389408067909,8.16937955995903,-1.68704785932869,-0.0219358450106107,0.12764655562436,-0.0263601228020108
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,207,0.569222166405144,-3.46784285729352,5.82423962159044,0.00889409635008038,-0.0541850446452112,0.0910037440873507
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,208,22.9416602218649,-0.152845349196465,3.48819702304144,0.358463440966639,-0.00238820858119477,0.0545030784850225
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,209,12.3088618142478,-0.242861900190735,-5.89919486011551,0.192325965847623,-0.00379471719048023,-0.0921749196893048
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,210,12.8861903131681,-5.20698992811855,1.35644239679275,0.201346723643252,-0.0813592176268523,0.0211944124498867
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,211,19.4953893310354,3.79487542403029,-3.0769088612786,0.304615458297429,0.0592949285004733,-0.0480767009574781
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,212,-17.4211402701781,-6.43785394363711,5.58974816092632,-0.272205316721534,-0.10059146786933,0.0873398150144737
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,213,9.11314967958172,-1.07002364792315,5.65056708260949,0.142392963743464,-0.0167191194987993,0.0882901106657733
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,214,-24.4154285182641,0.051028414763561,9.69650216576156,-0.381491070597876,0.00079731898068064,0.151507846340024
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,215,2.58958407957554,4.5194030680968,5.15202837119138,0.0404622512433678,0.0706156729390125,0.0805004432998654
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,216,21.3206369111667,-1.01164771554115,-4.38664711756372,0.33313495173698,-0.0158069955553305,-0.0685413612119331
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,217,-15.9164283733531,-3.78604844552025,7.64754620722829,-0.248694193333642,-0.0591570069612539,0.119492909487942
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,218,-7.79626626377856,-7.7457987128843,0.11322100902246,-0.12181666037154,-0.121028104888817,0.00176907826597593
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,219,-4.78243131693928,8.68214825700248,0.493405931885975,-0.0747254893271763,0.135658566515664,0.00770946768571837
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,220,-20.5960174987681,6.88431207328733,6.72227736906187,-0.321812773418251,0.107567376145114,0.105035583891592
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,221,27.8150541551902,-0.844690173010047,-2.88920926030424,0.434610221174846,-0.013198283953282,-0.0451438946922537
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,222,-28.8349854730492,-0.790382877692695,-9.43416599745767,-0.450546648016393,-0.0123497324639484,-0.147408843710276
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,223,6.39034613105654,6.73199471320214,1.84909247491017,0.0998491582977584,0.105187417393783,0.0288920699204714
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,224,29.9487658161731,0.562544150049434,1.29993896410844,0.467949465877704,0.00878975234452241,0.0203115463141944
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,225,-19.7130258196347,-6.78948915677295,5.41455736631352,-0.308016028431792,-0.106085768074577,0.0846024588486488
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,226,-27.5422460189277,9.41339364117445,5.44110181312013,-0.430347594045745,0.147084275643351,0.085017215830002
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,227,-20.3442539537885,-6.76427047375049,-5.96824380362528,-0.317878968027946,-0.105691726152351,-0.093253809431645
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,228,-4.83489914512483,-7.47528680947373,0.245108200258025,-0.0755452991425754,-0.116801356398027,0.00382981562903165
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,229,0.394319846435993,-0.300138810289825,6.81625501203027,0.00616124760056239,-0.00468966891077852,0.106503984562973
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,230,-27.5337810545892,-9.27171577837539,-2.37039636082672,-0.430215328977956,-0.144870559037115,-0.0370374431379174
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,231,20.7000456171914,-1.95162118231183,3.40668785545672,0.323438212768615,-0.0304940809736223,0.0532294977415113
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,232,-3.64151812412469,-7.40433799428852,-0.772673243719821,-0.0568987206894482,-0.115692781160758,-0.0120730194331222
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,233,19.8827365484183,0.394295000611019,-4.87340607694746,0.310667758569035,0.00616085938454718,-0.0761469699523041
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,234,5.83621413654394,2.6864293546537,5.64574777480347,0.0911908458834991,0.041975458666464,0.0882148089813041
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,235,15.3883955167823,-3.14946988497111,3.76424819892096,0.240443679949723,-0.0492104669526737,0.0588163781081401
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,236,-23.9170909124699,-8.18125882388593,3.43819592994245,-0.373704545507343,-0.127832169123218,0.0537218114053507
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,237,5.60090037395908,-4.3496652608594,-4.96392178935123,0.0875140683431106,-0.0679635197009282,-0.077561277958613
"paraboloid-disk-rep1-n240-r8","paraboloid",8,"geodesic",239,"stress_fixed_primary",0.999357633192326,238,-30.416747952148,9.25922238283116,-6.05349220875967,-0.475261686752313,0.144675349731737,-0.0945858157618699
