"case","surface","sampling","replicate","n","radius","regime","k","angular_gap_min","angular_gap_q05","angular_gap_median","angular_gap_q95","angular_gap_max","radial_gap_min","radial_gap_q05","radial_gap_median","radial_gap_q95","radial_gap_max"
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",16,1.19982358592896e-05,0.0221740426525269,0.214163129905115,0.631492001661112,3.13609251162862,3.24320694434777e-05,0.0113197243930632,0.115854182454296,0.301659140953544,0.582436391130078
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",239,1.19982358592896e-05,0.159135816001698,1.57304693560022,2.98533756581357,3.14142676971416,1.48035468677254e-05,0.020492183386758,0.230625219262326,0.648010211494774,0.915927548686633
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",32,1.19982358592896e-05,0.030269363572812,0.311365071944399,0.976450317402658,3.13609251162862,1.48035468677254e-05,0.0155162702752809,0.16233317919445,0.43935523984331,0.716965215923409
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",4,1.19982358592896e-05,0.012931608086042,0.104402086296504,0.376425187569473,1.46613031692058,0.000315985049014589,0.00643716573084275,0.0580451831262281,0.157769714616982,0.323582483691626
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",64,1.19982358592896e-05,0.0531442167137814,0.522769154366637,1.62261148691906,3.13609251162862,1.48035468677254e-05,0.0212987548215435,0.227387306009047,0.614189620770581,0.909523827722312
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"ambient",8,1.19982358592896e-05,0.016872402820235,0.14358516340869,0.471530035594751,2.65087770360886,3.24320694434777e-05,0.00824770046652221,0.085206187317137,0.219510467489006,0.47249323407922
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",128,1.19982358592896e-05,0.104749130721394,1.04759334268405,2.7471646540115,3.14142466755875,1.48035468677254e-05,0.026935873839757,0.283621728425993,0.69289205440791,0.915927548686633
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",16,1.19982358592896e-05,0.0221509333270549,0.21366036565032,0.629604932731917,3.13609251162862,3.24320694434777e-05,0.01129452409553,0.115826888346899,0.301675173919272,0.582436391130078
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",239,1.19982358592896e-05,0.159135816001698,1.57304693560022,2.98533756581357,3.14142676971416,1.48035468677254e-05,0.020492183386758,0.230625219262326,0.648010211494774,0.915927548686633
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",32,1.19982358592896e-05,0.0302631508521844,0.31097019573403,0.968047482457774,3.13609251162862,1.48035468677254e-05,0.0155531698570944,0.162214209974037,0.439518741265847,0.716965215923409
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",4,1.19982358592896e-05,0.012931608086042,0.104402086296504,0.376425187569473,1.46613031692058,0.000315985049014589,0.00643716573084275,0.0580451831262281,0.157769714616982,0.323582483691626
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",64,1.19982358592896e-05,0.053097245752316,0.52161895155571,1.58944313682117,3.13609251162862,1.48035468677254e-05,0.0213015800744588,0.226929009255598,0.610775053238722,0.909523827722312
"saddle-disk-rep1-n240-r1","saddle","disk",1,240,1,"geodesic",8,1.19982358592896e-05,0.0168672190517332,0.143001769946924,0.4702271558208,2.65087770360886,3.24320694434777e-05,0.00824085492493539,0.0856284648150851,0.222022266258498,0.47249323407922
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",128,1.19982358592896e-05,0.103897475452615,1.58153089242743,3.03736944072798,3.14142676971416,1.48035468677532e-05,0.0212813915991632,0.243494479817186,0.672821903315711,0.915927548686633
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",16,1.19982358592896e-05,0.0411661113255271,0.785995276458802,3.04199018767692,3.13942994470708,1.48035468677532e-05,0.00854134084319244,0.104670661258656,0.479636701064286,0.75330139926446
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",239,1.19982358592896e-05,0.159135816001698,1.57304693560022,2.98533756581357,3.14142676971416,1.48035468677532e-05,0.0204921833867578,0.230625219262326,0.648010211494774,0.915927548686633
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",32,1.19982358592896e-05,0.0532579598440968,1.26526655093685,3.06682750717796,3.14107857613971,1.48035468677532e-05,0.0114305282556129,0.124500293427019,0.481702560267675,0.77884962520776
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",4,1.19982358592896e-05,0.0202166211682309,0.270422813775424,1.197154318874,3.13747637381536,1.48035468677532e-05,0.00788927628638428,0.0914331969508955,0.413704772441591,0.659596409100757
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",64,1.19982358592896e-05,0.0684047854862163,1.505220531141,3.068935933396,3.14142676971416,1.48035468677532e-05,0.0157024529704055,0.171189364622071,0.515047955713916,0.910901021701933
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"ambient",8,1.19982358592896e-05,0.0230348695049753,0.384680298661934,2.90358207560748,3.1381372934505,1.48035468677532e-05,0.00736718338598408,0.0981506804137623,0.447395549059413,0.674784708801666
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",128,1.19982358592896e-05,0.114818004125288,1.31614191467914,2.94546798861782,3.14142676971416,1.48035468677532e-05,0.0259453268067988,0.28169167606624,0.683663879957765,0.915927548686633
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",16,1.19982358592896e-05,0.0279663900236333,0.375236647888219,1.46836355719938,3.13609251162862,9.33084427472419e-05,0.0122056775992484,0.126869424315794,0.491157862403492,0.75330139926446
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",239,1.19982358592896e-05,0.159135816001698,1.57304693560022,2.98533756581357,3.14142676971416,1.48035468677532e-05,0.0204921833867578,0.230625219262326,0.648010211494774,0.915927548686633
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",32,1.19982358592896e-05,0.0385551435923446,0.455894008580369,2.0896460683876,3.13795657293624,1.48035468677532e-05,0.0171673500402953,0.175265870342473,0.524051753867943,0.910901021701933
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",4,1.19982358592896e-05,0.0198310562939796,0.256394702028382,1.0564214999686,3.13609251162862,9.33084427472419e-05,0.00786829188608073,0.0939450813485132,0.419870349860998,0.659596409100757
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",64,1.19982358592896e-05,0.0610034494116916,0.685589879899882,2.83030285499836,3.14142676971416,1.48035468677532e-05,0.0235344841952711,0.258777816000639,0.705613194754993,0.915927548686633
"saddle-disk-rep1-n240-r16","saddle","disk",1,240,16,"geodesic",8,1.19982358592896e-05,0.022796432974676,0.316226792161386,1.18795407086758,3.13609251162862,9.33084427472419e-05,0.00860495458508367,0.102924252131251,0.458480739614428,0.674784708801666
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",128,1.19982358592896e-05,0.109373934010875,1.23474713072611,3.00779817361311,3.14142676971416,1.48035468677532e-05,0.024558474870247,0.268519031895579,0.686778619151468,0.915927548686633
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",16,1.19982358592896e-05,0.0245040320339721,0.237264944962809,0.763432345852998,3.13609251162862,3.24320694434777e-05,0.011189352741111,0.119056705661006,0.358684841224445,0.659188074161394
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",239,1.19982358592896e-05,0.159135816001698,1.57304693560022,2.98533756581357,3.14142676971416,1.48035468677532e-05,0.0204921833867578,0.230625219262326,0.648010211494774,0.915927548686633
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",32,1.19982358592896e-05,0.0336963204726716,0.348204133188109,1.22537133972865,3.13609251162862,1.48035468677532e-05,0.0163704481185368,0.167659573373956,0.465953069220547,0.789111674740265
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",4,1.19982358592896e-05,0.0129901259717059,0.117215445542758,0.416067874938855,2.65087770360886,0.000315985049014589,0.00733236209135069,0.0620241038402292,0.203988609469879,0.47249323407922
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",64,1.19982358592896e-05,0.0567099431144363,0.566610485409013,2.36139224453433,3.13942994470708,1.48035468677532e-05,0.0215585008848572,0.234061156263838,0.635699483275037,0.910901021701933
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"ambient",8,1.19982358592896e-05,0.0181939045207378,0.166192216470706,0.536020815905847,2.65087770360886,0.000315985049014589,0.00854539213852544,0.0875398118187082,0.274230336212393,0.614723685147044
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"geodesic",128,1.19982358592896e-05,0.109986274106594,1.13357394232902,2.89004777925595,3.14142676971416,1.48035468677532e-05,0.0279009133580878,0.298366529420392,0.688086607228277,0.915927548686633
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"geodesic",16,1.19982358592896e-05,0.023779807468289,0.23540377573654,0.741041505675999,3.13609251162862,3.24320694434777e-05,0.011221232122988,0.119832899154152,0.358747951959937,0.659188074161394
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"geodesic",239,1.19982358592896e-05,0.159135816001698,1.57304693560022,2.98533756581357,3.14142676971416,1.48035468677532e-05,0.0204921833867578,0.230625219262326,0.648010211494774,0.915927548686633
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"geodesic",32,1.19982358592896e-05,0.0335813326639502,0.343918072483678,1.19427058802324,3.13609251162862,1.48035468677532e-05,0.0164630066959138,0.167678001477799,0.469892495935455,0.802839198418201
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"geodesic",4,1.19982358592896e-05,0.0129901259717059,0.117215445542758,0.41575832704542,2.65087770360886,0.000315985049014589,0.00733236209135069,0.0620241038402292,0.203988609469879,0.47249323407922
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"geodesic",64,1.19982358592896e-05,0.0561424935477436,0.556384630043881,1.9205627745358,3.13795657293624,1.48035468677532e-05,0.0219569585533535,0.239420014760351,0.65008589619668,0.910901021701933
"saddle-disk-rep1-n240-r2","saddle","disk",1,240,2,"geodesic",8,1.19982358592896e-05,0.0181479856678949,0.164031947787625,0.533435755183537,2.65087770360886,0.000315985049014589,0.00846215107141568,0.0877058051597462,0.274527983186528,0.614723685147044
"saddle-disk-rep1-n240-r32","saddle","disk",1,240,32,"ambient",128,1.19982358592896e-05,0.103871840779242,1.59084513140585,3.03742817611758,3.14142676971416,1.48035468677532e-05,0.0212626117016606,0.243933647016937,0.672911071270691,0.915927548686633
"saddle-disk-rep1-n240-r32","saddle","disk",1,240,32,"ambient",16,1.19982358592896e-05,0.0497642938910891,1.24777047540819,3.06923398389076,3.14052010131951,1.48035468677532e-05,0.00855147328011127,0.105162906430243,0.478740695057195,0.674784708801666
"saddle-disk-rep1-n240-r32","saddle","disk",1,240,32,"ambient",239,1.19982358592896e-05,0.159135816001698,1.57304693560022,2.98533756581357,3.14142676971416,1.48035468677532e-05,0.0204921833867578,0.230625219262326,0.648010211494774,0.915927548686633
"saddle-disk-rep1-n240-r32","saddle","disk",1,240,32,"ambient",32,1.19982358592896e-05,0.0565999140363427,1.52466820773547,3.07587805865285,3.14131951348828,1.48035468677532e-05,0.0114964904724549,0.12401491682596,0.474811069744267,0.767794887511379
"saddle-disk-rep1-n240-r32","saddle","disk",1,240,32,"ambient",4,1.19982358592896e-05,0.0252848378432742,0.398100477013346,2.93458182533978,3.1381372934505,1.48035468677532e-05,0.00635379723469396,0.0947164647029431,0.438782937648918,0.659596409100757
"saddle-disk-rep1-n240-r32","saddle","disk",1,240,32,"ambient",64,1.19982358592896e-05,0.0693001121417597,1.58754719433779,3.06989906911911,3.14142676971416,1.48035468677532e-05,0.0156962036469475,0.170391326926929,0.51222347494608,0.910901021701933
"saddle-disk-rep1-n240-r32","saddle","disk",1,240,32,"ambient",8,1.19982358592896e-05,0.0357864469870423,0.808343062142906,3.05039597624795,3.1381372934505,1.48035468677532e-05,0.00753038498893105,0.0982849529710513,0.472814054041483,0.674784708801666
"saddle-disk-rep1-n240-r32","saddle","disk",1,240,32,"geodesic",128,1.19982358592896e-05,0.114890580224544,1.32088586409626,2.94562815630578,3.14142676971416,1.48035468677532e-05,0.0260083535875261,0.281914248265767,0.683627456961402,0.915927548686633
"saddle-disk-rep1-n240-r32","saddle","disk",1,240,32,"geodesic",16,1.19982358592896e-05,0.030402602103825,0.394825607393705,1.52752321158968,3.13609251162862,9.33084427472419e-05,0.0120227781359928,0.126718096003694,0.487997872913456,0.75330139926446
"saddle-disk-rep1-n240-r32","saddle","disk",1,240,32,"geodesic",239,1.19982358592896e-05,0.159135816001698,1.57304693560022,2.98533756581357,3.14142676971416,1.48035468677532e-05,0.0204921833867578,0.230625219262326,0.648010211494774,0.915927548686633
"saddle-disk-rep1-n240-r32","saddle","disk",1,240,32,"geodesic",32,1.19982358592896e-05,0.0393107955743024,0.465869412586833,2.27661845155338,3.13795657293624,1.48035468677532e-05,0.0171536868878265,0.174684293395521,0.522015433224897,0.910901021701933
"saddle-disk-rep1-n240-r32","saddle","disk",1,240,32,"geodesic",4,1.19982358592896e-05,0.020867322416933,0.304468302597231,1.1828801309983,3.13609251162862,9.33084427472419e-05,0.00807444956782537,0.099938879851396,0.445252868870347,0.674784708801666
"saddle-disk-rep1-n240-r32","saddle","disk",1,240,32,"geodesic",64,1.19982358592896e-05,0.0612138625773982,0.695071618917664,2.84654901186392,3.14142676971416,1.48035468677532e-05,0.0235126450439697,0.257555225584543,0.709229141051092,0.915927548686633
"saddle-disk-rep1-n240-r32","saddle","disk",1,240,32,"geodesic",8,1.19982358592896e-05,0.0229086955488095,0.350725169581615,1.33007259387074,3.13609251162862,9.33084427472419e-05,0.00917830844338765,0.106081278287887,0.481043202592853,0.674784708801666
"saddle-disk-rep1-n240-r4","saddle","disk",1,240,4,"ambient",128,1.19982358592896e-05,0.104857476699279,1.42608133425517,3.03538242717016,3.14142676971416,1.48035468677532e-05,0.0217564052678259,0.247677059739152,0.678981704177749,0.915927548686633
"saddle-disk-rep1-n240-r4","saddle","disk",1,240,4,"ambient",16,1.19982358592896e-05,0.0261777668917887,0.286539634969349,1.07011885474136,3.13609251162863,9.3308442747353e-05,0.0111239408567595,0.122545887175457,0.431082972775009,0.76206920340076
"saddle-disk-rep1-n240-r4","saddle","disk",1,240,4,"ambient",239,1.19982358592896e-05,0.159135816001698,1.57304693560022,2.98533756581357,3.14142676971416,1.48035468677532e-05,0.0204921833867578,0.230625219262326,0.648010211494774,0.915927548686633
