"case","surface","sampling","replicate","n","radius","regime","k","method","stage","mix","iterations","last_energy","gradient_norm","accepted","elapsed"
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",239,"classical_fixed_uniform",1,1,0,1.16203744319867e-26,2.14110261432417e-12,0,0.007000000000005
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",239,"stress_primary",1,0,0,6.79280965586106e-25,1.65128511954714e-11,0,0.02800000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",239,"stress_primary",2,0.25,0,7.07971571252735e-25,1.72026555039229e-11,0,0.02800000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",239,"stress_primary",3,0.5,0,7.4155817083225e-25,1.79251635305334e-11,0,0.02800000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",239,"stress_primary",4,0.75,0,7.73894243816429e-25,1.86886739954166e-11,0,0.02800000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",239,"stress_primary",5,1,0,8.19611294587097e-25,1.96425227026282e-11,0,0.02800000000002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",239,"stress_uniform",1,1,0,8.19611294587097e-25,1.96425227026282e-11,0,0.0040000000000191
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",239,"stress_fixed_primary",1,0,0,6.73690786098138e-25,1.64972233055696e-11,0,0.0249999999999773
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",239,"stress_fixed_primary",2,0.25,0,7.06858969407695e-25,1.71880657033341e-11,0,0.0249999999999773
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",239,"stress_fixed_primary",3,0.5,0,7.40027152717247e-25,1.79185376198104e-11,0,0.0249999999999773
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",239,"stress_fixed_primary",4,0.75,0,7.73195336026798e-25,1.86839915495891e-11,0,0.0249999999999773
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",239,"stress_fixed_primary",5,1,0,8.06363519336353e-25,1.94803042070653e-11,0,0.0249999999999773
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",239,"stress_fixed_uniform",1,1,0,8.06363519336353e-25,1.94803042070653e-11,0,0.00599999999997181
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"classical_primary",1,0,200,1.69407748893492e-05,0.00213664656464033,200,1.208
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"classical_primary",2,0.25,200,1.22389725900357e-05,0.00130459599100083,200,1.208
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"classical_primary",3,0.5,200,1.00372424919669e-05,0.000628449782801008,200,1.208
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"classical_primary",4,0.75,200,8.63033485115805e-06,0.00066885685560107,200,1.208
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"classical_primary",5,1,200,7.69949341252147e-06,0.000816355681701567,200,1.208
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"classical_uniform",1,1,1000,7.89505159532991e-06,0.000711562666726472,1000,1.22399999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"classical_fixed_primary",1,0,200,1.71117667856099e-05,0.00173673462424993,200,0.304999999999978
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"classical_fixed_primary",2,0.25,200,1.22644552350131e-05,0.00123275504426173,200,0.304999999999978
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"classical_fixed_primary",3,0.5,200,1.0072676210646e-05,0.00153110953003775,200,0.304999999999978
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"classical_fixed_primary",4,0.75,200,8.65925690539244e-06,0.000601082634391427,200,0.304999999999978
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"classical_fixed_primary",5,1,200,7.71722631823937e-06,0.000649659966326183,200,0.304999999999978
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"classical_fixed_uniform",1,1,1000,7.90868988553784e-06,0.000870824643431323,1000,0.302000000000021
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"stress_primary",1,0,200,1.62882259165192e-05,0.00251706327619095,200,1.196
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"stress_primary",2,0.25,200,1.20974011911618e-05,0.00158525783814787,200,1.196
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"stress_primary",3,0.5,200,9.9687715862815e-06,0.000571256736265315,200,1.196
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"stress_primary",4,0.75,200,8.57590594720489e-06,0.000863313195323088,200,1.196
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"stress_primary",5,1,200,7.64325405469912e-06,0.000437624683314892,200,1.196
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"stress_uniform",1,1,1000,7.85054297290455e-06,0.000503634740743487,1000,1.23499999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"stress_fixed_primary",1,0,200,1.66772242172413e-05,0.0016432274239102,200,0.302999999999997
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"stress_fixed_primary",2,0.25,200,1.21193582928535e-05,0.00116817472360867,200,0.302999999999997
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"stress_fixed_primary",3,0.5,200,9.96146453575668e-06,0.000539986774228218,200,0.302999999999997
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"stress_fixed_primary",4,0.75,200,8.55997789931458e-06,0.000667805692591499,200,0.302999999999997
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"stress_fixed_primary",5,1,200,7.63068027647455e-06,0.000731245605960295,200,0.302999999999997
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",32,"stress_fixed_uniform",1,1,1000,7.86880468643139e-06,0.000430533897969255,1000,0.306999999999988
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"classical_primary",1,0,200,1.36078428741321e-05,0.00166449806835736,200,0.12299999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"classical_primary",2,0.25,200,4.48657518465895e-06,0.00144958853210313,200,0.12299999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"classical_primary",3,0.5,200,2.31209545668974e-06,0.000479383722099015,200,0.12299999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"classical_primary",4,0.75,200,1.49149650628198e-06,0.000195881626906946,200,0.12299999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"classical_primary",5,1,200,1.11458173794873e-06,8.73920847279447e-05,200,0.12299999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"classical_uniform",1,1,1000,2.97265563205567e-06,0.000185824145006501,1000,0.113
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"classical_fixed_primary",1,0,200,6.58709088449623e-05,0.00246737653016742,200,0.0650000000000261
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"classical_fixed_primary",2,0.25,200,6.18296976629698e-05,0.00202154149464116,200,0.0650000000000261
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"classical_fixed_primary",3,0.5,200,5.62321678546458e-05,0.0049457619742787,200,0.0650000000000261
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"classical_fixed_primary",4,0.75,200,4.70198527834554e-05,0.000832231540628408,200,0.0650000000000261
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"classical_fixed_primary",5,1,200,4.02297056186008e-05,0.000377881896520559,200,0.0650000000000261
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"classical_fixed_uniform",1,1,1000,4.5735551083017e-05,0.00077270538415573,1000,0.0620000000000118
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"stress_primary",1,0,200,9.29537161373625e-06,0.001669755606119,200,0.131
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"stress_primary",2,0.25,200,2.53088645854687e-06,0.000723947276459118,200,0.131
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"stress_primary",3,0.5,200,1.62234005654688e-06,0.000198834063923208,200,0.131
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"stress_primary",4,0.75,200,1.16689599869264e-06,0.000133960749633564,200,0.131
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"stress_primary",5,1,200,9.11738137733568e-07,9.40031026641056e-05,200,0.131
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"stress_uniform",1,1,1000,8.77383980037793e-07,8.35387203371818e-05,1000,0.120000000000005
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"stress_fixed_primary",1,0,200,8.32579335681904e-05,0.00262574357582589,200,0.0630000000000166
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"stress_fixed_primary",2,0.25,200,8.4028142569573e-05,0.00179864755002144,200,0.0630000000000166
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"stress_fixed_primary",3,0.5,200,7.62641441939017e-05,0.00760357250693198,200,0.0630000000000166
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"stress_fixed_primary",4,0.75,200,6.09453776552367e-05,0.000753301199519361,200,0.0630000000000166
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"stress_fixed_primary",5,1,200,5.15842782938444e-05,0.000517347042151672,200,0.0630000000000166
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",4,"stress_fixed_uniform",1,1,1000,4.3343102616672e-05,0.000638122872723765,1000,0.0629999999999882
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"classical_primary",1,0,200,1.74188296221257e-06,0.00101766280995889,200,2.905
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"classical_primary",2,0.25,200,8.03101226611604e-07,0.000512386960589431,200,2.905
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"classical_primary",3,0.5,200,5.25605413953009e-07,0.000556747142934349,200,2.905
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"classical_primary",4,0.75,200,3.83576957779528e-07,0.000214957344924523,200,2.905
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"classical_primary",5,1,200,2.96325530752206e-07,0.000360017855709861,200,2.905
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"classical_uniform",1,1,1000,2.79729815475137e-07,0.000310502478818769,1000,3.38900000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"classical_fixed_primary",1,0,200,1.72875713144455e-06,0.00137946280386331,200,0.689999999999998
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"classical_fixed_primary",2,0.25,200,8.00821332345791e-07,0.000742995982092563,200,0.689999999999998
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"classical_fixed_primary",3,0.5,200,5.23758904770455e-07,0.000398242673734879,200,0.689999999999998
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"classical_fixed_primary",4,0.75,200,3.8299163970965e-07,0.000266990417448031,200,0.689999999999998
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"classical_fixed_primary",5,1,200,2.95971986432549e-07,0.000223088120298394,200,0.689999999999998
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"classical_fixed_uniform",1,1,1000,2.807102758924e-07,0.00027043714175542,1000,0.647999999999996
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"stress_primary",1,0,200,1.68226590247377e-06,0.00166599150384632,200,2.99799999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"stress_primary",2,0.25,200,7.90777694669112e-07,0.000924390848571625,200,2.99799999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"stress_primary",3,0.5,200,5.17236946757402e-07,0.000384137198863581,200,2.99799999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"stress_primary",4,0.75,200,3.78454228337752e-07,0.00042080101059682,200,2.99799999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"stress_primary",5,1,200,2.92118144523096e-07,0.000328642768867123,200,2.99799999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"stress_uniform",1,1,1000,2.75171114416086e-07,0.000182011765727098,1000,2.92599999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"stress_fixed_primary",1,0,200,1.68010109127597e-06,0.000966910939541268,200,0.652999999999992
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"stress_fixed_primary",2,0.25,200,7.88849247087231e-07,0.000509657818877912,200,0.652999999999992
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"stress_fixed_primary",3,0.5,200,5.17288793526908e-07,0.000321892631099517,200,0.652999999999992
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"stress_fixed_primary",4,0.75,200,3.78438740965825e-07,0.00028087234081939,200,0.652999999999992
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"stress_fixed_primary",5,1,200,2.92628302346951e-07,0.00032074142869316,200,0.652999999999992
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",64,"stress_fixed_uniform",1,1,1000,2.76193431106835e-07,0.00025045889170728,1000,0.649000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"classical_primary",1,0,200,0.000338122392582828,0.00573336451507352,200,0.245000000000005
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"classical_primary",2,0.25,200,0.00021479866570313,0.00208002956529803,200,0.245000000000005
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"classical_primary",3,0.5,200,0.00017715475847857,0.00207955361641332,200,0.245000000000005
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"classical_primary",4,0.75,200,0.000148867596919631,0.00168834143137432,200,0.245000000000005
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"classical_primary",5,1,200,0.00012806698985171,0.00167297023400757,200,0.245000000000005
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"classical_uniform",1,1,1000,7.01530616074348e-05,0.00065768764066729,1000,0.234000000000009
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"classical_fixed_primary",1,0,200,0.000352147368833215,0.00872546339816343,200,0.0979999999999848
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"classical_fixed_primary",2,0.25,200,0.000234875058116197,0.00246617543405341,200,0.0979999999999848
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"classical_fixed_primary",3,0.5,200,0.000190719717050565,0.00250335307901247,200,0.0979999999999848
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"classical_fixed_primary",4,0.75,200,0.000155341733503992,0.00159697538894938,200,0.0979999999999848
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"classical_fixed_primary",5,1,200,0.000128743434200663,0.00143648085489113,200,0.0979999999999848
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"classical_fixed_uniform",1,1,1000,0.00011215576948629,0.00101107408538999,1000,0.0960000000000036
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"stress_primary",1,0,200,0.000139715764896515,0.00230766003113651,200,0.248000000000019
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"stress_primary",2,0.25,200,0.000108119407374027,0.00233523982956357,200,0.248000000000019
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"stress_primary",3,0.5,200,8.82412396317208e-05,0.00193548547502304,200,0.248000000000019
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"stress_primary",4,0.75,200,7.39935008154083e-05,0.00115259860892884,200,0.248000000000019
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"stress_primary",5,1,200,6.33707093647092e-05,0.00124920140205949,200,0.248000000000019
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"stress_uniform",1,1,1000,0.000110576824186306,0.00076454398707412,1000,0.242000000000019
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"stress_fixed_primary",1,0,200,0.000239545038180762,0.00275362344499968,200,0.102000000000004
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"stress_fixed_primary",2,0.25,200,0.000207160817127042,0.00253174028995763,200,0.102000000000004
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"stress_fixed_primary",3,0.5,200,0.000173269797351665,0.00255489658057572,200,0.102000000000004
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"stress_fixed_primary",4,0.75,200,0.000143366063130421,0.00161741506561354,200,0.102000000000004
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"stress_fixed_primary",5,1,200,0.000118799214838262,0.00128338710387559,200,0.102000000000004
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"ambient",8,"stress_fixed_uniform",1,1,1000,0.000159350896555641,0.00093760307558016,1000,0.0900000000000034
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"classical_primary",1,0,200,4.33235006878808,2.5717293796952,200,7.06400000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"classical_primary",2,0.25,200,2.32918430129708,1.01978717141962,200,7.06400000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"classical_primary",3,0.5,200,1.18273277556484,0.683458009289203,200,7.06400000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"classical_primary",4,0.75,200,0.549992893186655,0.537849097446326,200,7.06400000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"classical_primary",5,1,200,0.262566993556715,0.443787103766947,200,7.06400000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"classical_uniform",1,1,1000,0.198595346509686,0.345628931765856,1000,7.002
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"classical_fixed_primary",1,0,200,6.0661914862726,0.0718730792980145,200,1.48699999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"classical_fixed_primary",2,0.25,200,6.3414290358777,0.0387049907417702,200,1.48699999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"classical_fixed_primary",3,0.5,200,6.56620093065372,0.0257346932387074,200,1.48699999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"classical_fixed_primary",4,0.75,200,6.75453109287344,0.0233736116187771,200,1.48699999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"classical_fixed_primary",5,1,200,6.91166792762732,0.00894022843191156,200,1.48699999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"classical_fixed_uniform",1,1,1000,6.91164939718909,0.000840253239768802,1000,1.48399999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"stress_primary",1,0,200,3.98377595852179,1.33779578401846,200,7.078
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"stress_primary",2,0.25,200,2.18635160742018,1.10531790703718,200,7.078
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"stress_primary",3,0.5,200,1.10413932351447,0.86840803615368,200,7.078
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"stress_primary",4,0.75,200,0.514880645769525,0.430191554883348,200,7.078
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"stress_primary",5,1,200,0.246651912859764,0.507861003187481,200,7.078
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"stress_uniform",1,1,1000,0.175912970441543,0.359113782276645,1000,7.122
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"stress_fixed_primary",1,0,200,6.0664039325141,0.0836104879191627,200,1.599
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"stress_fixed_primary",2,0.25,200,6.34140083869426,0.0385978093060306,200,1.599
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"stress_fixed_primary",3,0.5,200,6.5662348087837,0.0306828918010046,200,1.599
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"stress_fixed_primary",4,0.75,200,6.7545387242267,0.00921659187699274,200,1.599
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"stress_fixed_primary",5,1,200,6.91166919131534,0.0119202395454148,200,1.599
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"stress_fixed_uniform",1,1,1000,6.9116493939855,0.000382703183476478,1000,1.47199999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"full_classical_primary",1,0,200,4.3323424024462,2.57161131372361,200,7.15899999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"full_classical_primary",2,0.25,200,2.3291809267815,1.01975920683141,200,7.15899999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"full_classical_primary",3,0.5,200,1.1827310981001,0.683445891782531,200,7.15899999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"full_classical_primary",4,0.75,200,0.549992105230385,0.537839675412733,200,7.15899999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"full_classical_primary",5,1,200,0.260200851134931,0.366828872735787,200,7.15899999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"full_classical_uniform",1,1,1000,0.198047652539613,0.272131456971419,1000,7.684
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"full_classical_fixed_primary",1,0,200,6.06619126348097,0.0718706154805871,200,1.607
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"full_classical_fixed_primary",2,0.25,200,6.34142897871694,0.0387042834530329,200,1.607
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"full_classical_fixed_primary",3,0.5,200,6.56620091974818,0.0257342042253083,200,1.607
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"full_classical_fixed_primary",4,0.75,200,6.75453109268461,0.0233733451631755,200,1.607
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"full_classical_fixed_primary",5,1,200,6.91166792581696,0.008940150191115,200,1.607
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",128,"full_classical_fixed_uniform",1,1,1000,6.9116494004339,0.000840493272162166,1000,1.504
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"classical_primary",1,0,200,0.00113458293844349,0.00649361959921964,200,0.542
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"classical_primary",2,0.25,200,0.000989410256950409,0.00379741341002534,200,0.542
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"classical_primary",3,0.5,200,0.000903182255561306,0.00211016439055098,200,0.542
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"classical_primary",4,0.75,200,0.000825921552912124,0.00207113252225766,200,0.542
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"classical_primary",5,1,200,0.000748170942857382,0.00193865423394052,200,0.542
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"classical_uniform",1,1,1000,0.000712494259026853,0.00192270380262005,1000,0.549999999999999
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"classical_fixed_primary",1,0,200,0.00460246923724013,0.304790412804646,200,0.162000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"classical_fixed_primary",2,0.25,200,0.000958790302280148,0.0164757731086856,200,0.162000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"classical_fixed_primary",3,0.5,200,0.000696457915356627,0.00702050060075196,200,0.162000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"classical_fixed_primary",4,0.75,200,0.000591793560410987,0.00282821646466966,200,0.162000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"classical_fixed_primary",5,1,200,0.000519068539404975,0.00264603559822331,200,0.162000000000001
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"classical_fixed_uniform",1,1,1000,0.000555549197352231,0.00282265828630729,1000,0.157
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"stress_primary",1,0,200,0.00109127483673251,0.0113895136717376,200,0.551
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"stress_primary",2,0.25,200,0.000900190596547679,0.00362274395637945,200,0.551
"saddle-surface_area-rep2-n240-r64","saddle","surface_area",2,240,64,"geodesic",16,"stress_primary",3,0.5,200,0.000790707212162258,0.0022718393634582,200,0.551
