"replicate","k","method","path_rel","edge_rel","raw_stress","raw_target_rmse","raw_optimal_scale","stress1","stress1_identity","xg_error","xz_path_error","graph_path_error_edge_scale","procrustes","rigid_relative_rmse","similarity_scale","edge_scale","sigma2_sigma1","sigma3_sigma1","package_score_difference","independent_path_difference","selected","role"
4,32,"Classical MDS",0.0341853909093659,0.0725703470313239,1469.3751061655,0.0387385913537814,1.01680263879616,0.0350419600008631,0.0394137081589185,0.00813960730667251,0.0506460700488165,0.0457187026813704,0.395962072729269,0.41673537033319,0.8760423445928,0.985893140751785,0.970638695390132,0.332029995273388,0,4.44089209850063e-16,FALSE,"sparse"
4,32,"Stress MDS",0.0225972981619445,0.0516165305808477,798.35296681922,0.0285545261299182,0.999999999999968,0.0285545261299182,0.0285661743764999,0.00813960730667251,0.0379654499470874,0.032623036234795,0.409339763219608,0.437226824863795,0.855867546690327,1.01272609999963,0.972004869732599,0.363523363873303,0,4.44089209850063e-16,FALSE,"sparse"
4,32,"Classical MDS + edge-KK",0.00234939205239639,0.00536349965992094,2200.52591418849,0.0474068096242504,1.02983370704357,0.0375414417554879,0.0488555701727061,0.00813960730667251,0.00950159575132745,0.00269834439684626,0.430322340630856,0.450161395608389,0.87228343497656,1.02355520959846,0.980167958899181,0.423595101065369,0,4.44089209850063e-16,FALSE,"sparse"
4,32,"Stress MDS + edge-KK",0.00215620038556841,0.00489539414617123,1638.14072679467,0.0409028047813558,1.00911238198309,0.0398951950151131,0.0413084136384916,0.00813960730667251,0.00947031518174895,0.00251448792870643,0.440976991722881,0.468588876751075,0.849926764273531,1.04613897941761,0.97599157076114,0.456631575652017,0,4.44089209850063e-16,FALSE,"sparse"
4,67,"Original saddle",0,4.96370106133154e-17,5966.29882805077,0.078555973888152,1.05805597741399,0.0563011675141137,0.083248664159119,0.00208195477811295,0.00208195477809785,1.963438174394e-11,7.4811030727421e-16,3.86384444491801e-16,1,1,0.978070631482811,0.568015204607556,0,4.44089209850063e-16,FALSE,"nearby"
4,67,"Classical MDS",0.0347866697275034,0.071906785650556,1439.28611436951,0.0385833812252472,1.01690186479398,0.0348246564089751,0.0392593255450414,0.00208195477811295,0.046305165399631,0.0463383616087346,0.317485157449584,0.330890062251241,0.910486288384497,0.979180942857554,0.971444572638155,0.33045046602169,0,4.44089209850063e-16,FALSE,"nearby"
4,67,"Stress MDS",0.0224709840330285,0.0496694477514293,776.955394094502,0.0283481524325059,1,0.0283481524325053,0.028359549841522,0.00208195477811295,0.0310787990914013,0.031035667504273,0.153493406422104,0.169186762654457,0.932823005166423,1.00941061118991,0.973152943587627,0.360220411631681,0,4.44089209850063e-16,FALSE,"nearby"
4,67,"Classical MDS + edge-KK",0.00208243047669889,0.00337569218646718,3528.00237457669,0.0604075400724527,1.0382197856125,0.0479270374859895,0.0627884573338885,0.00208195477811295,0.00243662753297879,0.00213682283334264,0.346088010773013,0.355520365650973,0.920210075398649,1.01490840074523,0.968763852224644,0.515117765034266,0,4.44089209850063e-16,FALSE,"nearby"
4,67,"Stress MDS + edge-KK",0.000929634970570094,0.00196938738057988,2873.19742900111,0.0545141758605235,1.01270622509144,0.0530548417126117,0.0552847082277583,0.00208195477811295,0.00224635873732374,0.000944808452388242,0.0384216516805024,0.0597091749931896,0.95626160808036,1.04373242623094,0.972480853809304,0.547947070714632,0,4.44089209850063e-16,FALSE,"nearby"
4,72,"Original saddle",0,4.9838857105727e-17,5912.47381204543,0.0782312875592441,1.05765001217945,0.0561999544731111,0.0828722991223126,0.00203231329713091,0.00203231329711544,1.96423629882212e-11,7.4811030727421e-16,3.86384444491801e-16,1,1,0.978070631482811,0.568015204607556,0,4.44089209850063e-16,TRUE,"selected"
4,72,"Classical MDS",0.0345066320977739,0.0708767669869112,1423.4913611783,0.0383860372972773,1.016908011786,0.0346029709098172,0.0390584595000143,0.00203231329713091,0.0454932944511614,0.0457967174951241,0.291900100369109,0.303923204651474,0.918701979740742,0.979525397398942,0.97148441457431,0.33037573220966,0,2.22044604925031e-16,TRUE,"selected"
4,72,"Stress MDS",0.0224610572121702,0.0496254486989905,771.469073931229,0.0282588916039353,0.99999999999994,0.0282588916039349,0.0282701816465047,0.00203231329713091,0.030475037660011,0.0307221450708276,0.153313743735303,0.168839967573533,0.933210367032379,1.00957928566932,0.973182909334676,0.360598266555099,0,4.44089209850063e-16,TRUE,"selected"
4,72,"Classical MDS + edge-KK",0.00215489531626014,0.00368142374385467,3393.42106038469,0.0592672448130156,1.03728685551816,0.047152165265836,0.0615455900550181,0.00203231329713091,0.00238346440091696,0.0022418073363445,0.304925393222188,0.312357588550053,0.933602152405105,1.01501534027409,0.969003840766808,0.51019057002341,0,2.22044604925031e-16,TRUE,"selected"
4,72,"Stress MDS + edge-KK",0.00121954243918708,0.00254544356582652,2700.05806104942,0.0528667258680941,1.01250981472614,0.0514066322323663,0.0535989470747034,0.00203231329713091,0.00224017435630842,0.00126206263624084,0.0459929661050106,0.06498589270058,0.956059903502095,1.04239014221059,0.970881845274601,0.53864192868024,0,2.22044604925031e-16,TRUE,"selected"
4,77,"Original saddle",0,5.0028994353592e-17,5865.89866726753,0.0779497232490153,1.05728590434074,0.0561223019423464,0.0825452430665141,0.00212036261029374,0.00212036261029374,6.95543687462527e-17,7.4811030727421e-16,3.86384444491801e-16,1,1,0.978070631482811,0.568015204607556,0,4.44089209850063e-16,FALSE,"nearby"
4,77,"Classical MDS",0.0342599686670104,0.0698536621135947,1409.24271308846,0.0382067589497926,1.01688426920447,0.0344150063219352,0.0388748805355988,0.00212036261029374,0.0448279011720574,0.045333966335698,0.269454208354923,0.280444992639115,0.925302290960968,0.979917373022393,0.971443549166965,0.330490953396735,0,4.44089209850063e-16,FALSE,"nearby"
4,77,"Stress MDS",0.0224761481150935,0.0496230405386806,767.056518876006,0.0281877870604969,0.999999999999936,0.0281877870604966,0.0281989920601291,0.00212036261029374,0.0301172354102463,0.0305794719993905,0.153165483446125,0.168542216621742,0.93355567448239,1.00957664786107,0.973140157497266,0.360947626679012,0,4.44089209850063e-16,FALSE,"nearby"
4,77,"Classical MDS + edge-KK",0.00223227535093865,0.00402408648695508,3265.11422699956,0.0581562626250197,1.03650835064558,0.0463054089954977,0.0603441812921212,0.00212036261029374,0.00247554903735776,0.00233414752294525,0.268144901687477,0.274174045345952,0.943970513513654,1.01497684786445,0.96930853412993,0.504682298394762,0,4.44089209850063e-16,FALSE,"nearby"
4,77,"Stress MDS + edge-KK",0.00128402834200605,0.00261972374016026,2734.64786607833,0.0532228351037105,1.01248460841369,0.0517786878764473,0.0539596837394738,0.00212036261029374,0.00227606559288216,0.00132013137695106,0.0443856447788913,0.063549209774595,0.956457543690784,1.04221815217871,0.970593309254525,0.541032333664946,0,4.44089209850063e-16,FALSE,"nearby"
4,80,"Original saddle",0,5.013585499802e-17,5839.66917010213,0.0777896367653615,1.0570937780586,0.0560651600807568,0.082360484846645,0.00219522332371176,0.00219522332367889,1.96524041341682e-11,7.4811030727421e-16,3.86384444491801e-16,1,1,0.978070631482811,0.568015204607556,0,4.44089209850063e-16,FALSE,"dense"
4,80,"Classical MDS",0.0341189278529477,0.0692064859653028,1401.57633792009,0.0381097412411744,1.01688703462595,0.0343059445302486,0.0387761262480192,0.00219522332371176,0.0444201891672045,0.0450432762213192,0.255411607992983,0.265840954882738,0.929142809626209,0.980177093349632,0.971474743866891,0.330473290770406,0,4.44089209850063e-16,FALSE,"dense"
4,80,"Stress MDS",0.0224712631025819,0.0495631332699943,764.16447163412,0.0281398023444133,0.999999999999962,0.0281398023444119,0.0281509501952068,0.00219522332371176,0.029911551717205,0.0304930803779572,0.15313255444169,0.168429152760055,0.933731909161173,1.00957396681295,0.973167592957124,0.361172475555372,0,4.44089209850063e-16,FALSE,"dense"
4,80,"Classical MDS + edge-KK",0.0022323368644601,0.00413900682711321,3258.60150383102,0.0581089794780046,1.03643935919538,0.0462947354895738,0.060291076101368,0.00219522332371176,0.00254357928401504,0.0023397590545497,0.243940839606049,0.249143568815066,0.95036490215697,1.0148093879859,0.968763211080193,0.505002602575138,0,4.44089209850063e-16,FALSE,"dense"
4,80,"Stress MDS + edge-KK",0.00132527057457709,0.00268619855579857,2737.17652180686,0.0532572852238397,1.01251421614293,0.0518072393715853,0.0539962698154808,0.00219522332371176,0.00233738594832698,0.00136364359809944,0.0442406291063662,0.063282147569922,0.956670008102227,1.04196931534385,0.969963084270939,0.541528251147172,0,4.44089209850063e-16,FALSE,"dense"
5,32,"Original saddle",0,4.83615300272967e-17,6862.31452589097,0.0831541819550146,1.06459194253669,0.0569680343804291,0.0886692707408659,0.0069719331006105,0.00697193310061051,8.07739214581713e-17,1.6719135679987e-16,3.49768317041621e-16,1,1,0.979029986865919,0.565962359092013,0,4.44089209850063e-16,FALSE,"sparse"
5,32,"Classical MDS",0.0344534415300588,0.071623582318525,1506.68441556764,0.0389636769355859,1.01749348051317,0.0349705588700262,0.0396695514198131,0.0069719331006105,0.0488735920850787,0.0448674977109877,0.43360970649397,0.457609116890512,0.860362914362021,0.984665998795677,0.978610679281807,0.331887305829794,0,4.44089209850063e-16,FALSE,"sparse"
5,32,"Stress MDS",0.0226147189348066,0.0520247675644768,789.306951588763,0.0282014701998323,0.999999999999955,0.0282014701998323,0.0282126915315457,0.0069719331006105,0.0358839204657521,0.0314588719605285,0.449871218466456,0.481919141244555,0.837877691579382,1.01392591191706,0.979834007730245,0.364120059953016,0,2.22044604925031e-16,FALSE,"sparse"
5,32,"Classical MDS + edge-KK",0.00200647284863486,0.00537964474670477,2197.19093618821,0.0470524980198672,1.03130559916817,0.0359678314823449,0.0485569235069501,0.0069719331006105,0.00838665076864577,0.00243558881721978,0.475960558981085,0.500198827448539,0.851135686316562,1.02174945952931,0.973606968057153,0.429001234294924,0,4.44089209850063e-16,FALSE,"sparse"
5,32,"Stress MDS + edge-KK",0.00193208582258713,0.00480226239362848,1616.1331510559,0.0403540711251992,1.00947651825525,0.039248701721016,0.040767899990659,0.0069719331006105,0.00820964531600234,0.00227140747857085,0.489199413195746,0.522422312265028,0.826312012985741,1.04577342679002,0.972766490825191,0.464074633266642,0,4.44089209850063e-16,FALSE,"sparse"
5,68,"Original saddle",0,4.96129232635125e-17,6084.70755317554,0.0787594631049027,1.05844130352098,0.0562499644033133,0.0834944641289289,0.00211496457920301,0.00211496457920275,6.2696516112123e-12,1.6719135679987e-16,3.49768317041621e-16,1,1,0.979029986865919,0.565962359092013,0,4.44089209850063e-16,FALSE,"nearby"
5,68,"Classical MDS",0.0351768047006592,0.0726440319237364,1492.54964623965,0.0390074252552965,1.01778592444494,0.0348793800512564,0.0397253801033069,0.00211496457920301,0.0463520062083816,0.0464785493831603,0.346940125194,0.361927470439126,0.900982773054935,0.978130792840209,0.978812176897157,0.329422703532071,0,4.44089209850063e-16,FALSE,"nearby"
5,68,"Stress MDS",0.0225056031129714,0.0500835951145899,773.638514527651,0.0280835453307835,0.999999999999989,0.0280835453307835,0.028094626428594,0.00211496457920301,0.0305718056702712,0.0306835403877878,0.168332611791256,0.183868524328147,0.930196025090471,1.0108686355243,0.980100383171695,0.361160684573685,0,4.44089209850063e-16,FALSE,"nearby"
5,68,"Classical MDS + edge-KK",0.00237856624081842,0.00314054274179018,4029.34320399293,0.0640914389572046,1.04023543730302,0.0511424272604038,0.0667575469723777,0.00211496457920301,0.00231315676158725,0.00244763772794941,0.397046140082778,0.40944135572002,0.901763863186823,1.01496901304541,0.974428997172041,0.535771249549167,0,4.44089209850063e-16,FALSE,"nearby"
5,68,"Stress MDS + edge-KK",0.00131785852950514,0.00202474736346186,2899.64403111887,0.0543694869683789,1.01265851680835,0.0529171203198749,0.0551349732217507,0.00211496457920301,0.00235694643648593,0.0013075918069637,0.0967410377929061,0.108940350767572,0.952083820560228,1.0438833658352,0.977625609032661,0.547128732142542,0,4.44089209850063e-16,FALSE,"nearby"
5,73,"Original saddle",0,4.99867337281104e-17,6037.74235555226,0.078482146966008,1.05807837995358,0.0561782582209039,0.0831716112979926,0.00211089482590296,0.0021108948259027,6.2718427191349e-12,1.6719135679987e-16,3.49768317041621e-16,1,1,0.979029986865919,0.565962359092013,0,4.44089209850063e-16,TRUE,"selected"
5,73,"Classical MDS",0.0344951034849455,0.0710052178730428,1460.14913655598,0.0385951021538243,1.01784803550378,0.0343870157149177,0.0393071955092775,0.00211089482590296,0.0455297080715505,0.0458895760207715,0.287197224780817,0.298862089789935,0.92054041928269,0.978959506559538,0.978811826003304,0.329017342784259,0,4.44089209850063e-16,TRUE,"selected"
5,73,"Stress MDS",0.0225093900458762,0.0500405454938408,770.175860848887,0.0280303511304351,1.00000000000002,0.0280303511304355,0.0280413693552638,0.00211089482590296,0.0300703995769852,0.0304141019109633,0.166904793750603,0.182316417941409,0.930746623552943,1.01105220413694,0.980091216929516,0.361351316199787,0,4.44089209850063e-16,TRUE,"selected"
5,73,"Classical MDS + edge-KK",0.00244741194374688,0.00371671017497326,3723.89377913844,0.0616356853009821,1.03876881545995,0.0490855409069306,0.0641024983516614,0.00211089482590296,0.0025337624077775,0.0025300692954485,0.300648996645992,0.307645052066313,0.935979082865342,1.01512424555131,0.976440582578344,0.524218941466041,0,4.44089209850063e-16,TRUE,"selected"
5,73,"Stress MDS + edge-KK",0.00153741100846182,0.00226633016117954,2865.7661134169,0.0540696997924015,1.01255359767276,0.0526331537080974,0.0548244604148659,0.00211089482590296,0.00238773720812464,0.00152357977102182,0.0935208240822299,0.105834173101755,0.952595690414919,1.0433904332994,0.97740261964097,0.545324309923205,0,4.44089209850063e-16,TRUE,"selected"
5,78,"Original saddle",0,5.04209004591487e-17,5986.5834472752,0.0781754324618903,1.05772719806265,0.0560548631093857,0.0828184974802631,0.00225857969475516,0.00225857969475492,6.27391263297703e-12,1.6719135679987e-16,3.49768317041621e-16,1,1,0.979029986865919,0.565962359092013,0,4.44089209850063e-16,FALSE,"nearby"
5,78,"Classical MDS",0.0338586837515167,0.0673416222135668,1433.90591812655,0.0382596595120106,1.01780432026272,0.0340316820952444,0.0389634161248361,0.00225857969475516,0.0441638160151592,0.044767997891045,0.211380676551251,0.220527682808926,0.939578129715387,0.981290458575451,0.978875219238846,0.329524195217964,0,2.22044604925031e-16,FALSE,"nearby"
5,78,"Stress MDS",0.0224702612132627,0.049899951017068,765.643089675945,0.0279572181792502,1.00000000000004,0.0279572181792503,0.0279681503535706,0.00225857969475516,0.0295717040699758,0.0301452003368098,0.165829665097861,0.181115623441752,0.931231497348013,1.01126317319452,0.980144661052961,0.361875974511997,0,2.22044604925031e-16,FALSE,"nearby"
5,78,"Classical MDS + edge-KK",0.00164145888949643,0.00276321951017364,3856.79228514202,0.0627471344309958,1.03755509361369,0.0512885588692144,0.065189406295506,0.00225857969475516,0.00239912528217961,0.00170542676613067,0.14948051582964,0.152648740748659,0.969658959664555,1.01747146714449,0.977659043617072,0.538093374132832,0,4.44089209850063e-16,FALSE,"nearby"
5,78,"Stress MDS + edge-KK",0.00168797378858934,0.00245793037444383,2837.11722446554,0.0538169910489292,1.01249865257499,0.0523860990441018,0.0545645532040673,0.00225857969475516,0.00252874480218297,0.00167330817685628,0.0915924277848401,0.103914505599559,0.953026038048503,1.04297842992119,0.977028144892387,0.544234727306323,0,4.44089209850063e-16,FALSE,"nearby"
5,80,"Original saddle",0,5.04418157066131e-17,5963.95666903198,0.078038751986274,1.05757917678728,0.0559924660228713,0.0826618396969262,0.00233814608656609,0.00233814608656585,6.27478673402007e-12,1.6719135679987e-16,3.49768317041621e-16,1,1,0.979029986865919,0.565962359092013,0,4.44089209850063e-16,FALSE,"dense"
5,80,"Classical MDS",0.0337852112288285,0.0666429562592729,1429.06415326792,0.0382004904220625,1.01776068520721,0.0339867713249686,0.0389014313328507,0.00233814608656609,0.0439795430690231,0.0446983593007509,0.199464290945059,0.208365227558958,0.942075929449281,0.981528473758623,0.978919952798696,0.329905271716337,0,4.44089209850063e-16,FALSE,"dense"
5,80,"Stress MDS",0.0224655583427947,0.0498947593828762,763.654669154141,0.0279248970995388,1.00000000000001,0.0279248970995387,0.0279357913871522,0.00233814608656609,0.0294639038133157,0.0301406454425995,0.165256659452057,0.180491608207291,0.931455099304205,1.01121091232032,0.980184421488697,0.362154597748374,0,4.44089209850063e-16,FALSE,"dense"
5,80,"Classical MDS + edge-KK",0.00159058512701079,0.00279818564639962,3760.08582843607,0.0619643580666184,1.03719809933941,0.0505632450789574,0.0643516290903386,0.00233814608656609,0.00251471115764297,0.00163969312782634,0.115729424441049,0.118761658323556,0.973856281788718,1.01710714962119,0.976024929317377,0.533976945004946,0,4.44089209850063e-16,FALSE,"dense"
5,80,"Stress MDS + edge-KK",0.00167387632134786,0.00244701341746788,2850.14374376877,0.0539481377282907,1.01242350188761,0.0525379716914945,0.0546938987814632,0.00233814608656609,0.00257037043818106,0.00166141081102894,0.0898943431262319,0.102308312324716,0.953247730537371,1.04296734031126,0.977237629461236,0.545732558740361,0,4.44089209850063e-16,FALSE,"dense"
