"replicate","k","edges","bridges","components_before","graph_seconds","xg_error","xg_profiled_error","fitted_scale","mean_pair_relative_bias","fraction_shorter","coarse_error","sources32_error","sources64_error","fine16_error","fine128_error","medium16_error"
3,64,35429,0,1,0.567999999999998,0.0021644815142118,0.0021642968076314,1.0000239775132,5.40961559837881e-05,0.539358965793693,0.00216542330051808,0.00211480407612854,0.00215502344353252,0.00202756046704448,NA,0.00202777594424547
3,65,35996,0,1,0.576000000000008,0.00214547888470949,0.00214427461088846,0.999923380203233,-4.94191976316426e-05,0.552996392303581,0.00215013024821774,0.00207381828127154,0.00212265548844077,0.00199524640654105,NA,0.00199658757232031
3,66,36573,0,1,0.581999999999994,0.00213144804919177,0.00212527758896266,0.999833352900803,-0.000135973913892618,0.566132749866382,0.00213969331685077,0.00206305630348398,0.00210933592323701,0.00199723773915231,NA,0.00199943401583194
3,67,37152,0,1,0.588999999999999,0.00212539219729216,0.00211009504162143,0.999740968564879,-0.000224944511229078,0.579728420630679,0.0021371401156271,0.00205424686045636,0.0021092448248121,0.00200124611621489,NA,0.00200427639223238
3,68,37725,0,1,0.597000000000008,0.00214059970290539,0.0021122547141715,0.999648311559688,-0.000312027452286461,0.594844000534474,0.00215585842462853,0.00207341086832672,0.00211938613038098,0.00202268899230092,NA,0.00202658843829506
3,69,38278,0,1,0.60799999999999,0.00216191582796351,0.00212123240116426,0.999578040682901,-0.000382810092364398,0.603771378941742,0.00217977108225923,0.00209342017440985,0.00214013643491845,0.00205733841433984,NA,0.00206203034489713
3,70,38832,0,1,0.606000000000009,0.00218561560166184,0.00212804691897312,0.999497122912006,-0.000457590974946637,0.614945216461785,0.00220631753350637,0.00212258894738619,0.00216453924172623,0.00207868771407605,NA,0.00208439288901277
3,71,39402,0,1,0.608000000000004,0.0022009390243936,0.00212340816927564,0.999416449576035,-0.000535809694325011,0.62597708444682,0.00222459880174073,0.00213814302206508,0.00217402478920754,0.00209658698702105,NA,0.0021032117490659
3,72,39966,0,1,0.617999999999995,0.00221872948067198,0.00212388819927724,0.999353711965124,-0.000599675940480996,0.634812600213789,0.00224447994712089,0.00216068616659738,0.00219333896502885,0.00211370564020315,NA,0.00212095561536973
3,73,40518,0,1,0.623999999999995,0.00222250733390852,0.00210592893315263,0.999285199255824,-0.000668648094967079,0.64346439070016,0.00225079276127199,0.00218895003271757,0.0022194131590277,0.00214285403116934,NA,0.00215071982694424
3,74,41088,0,1,0.638000000000005,0.00224492656958454,0.00210869667252474,0.999225416559518,-0.00072792210017685,0.65172367717798,0.00227512949283879,0.00221645745464593,0.00224823898283054,0.00215537241088534,NA,0.00216360318846272
3,75,41649,0,1,0.638000000000005,0.00226354049327516,0.00210515505238059,0.999163730410929,-0.000784022593754033,0.65793693212186,0.00229588156825627,0.00224178767747905,0.00226846470353846,0.0021819745384996,NA,0.00219068536024004
3,76,42230,0,1,0.641999999999996,0.00229827659827627,0.00211400510683289,0.999093824803625,-0.000851999408607076,0.66796666221272,0.00233265991117892,0.00228334226738298,0.00230507007319227,0.00220375994616967,NA,0.00221285677208705
3,77,42810,0,1,0.656999999999996,0.00232813487707936,0.00211484257185475,0.999022044709459,-0.000924185827359534,0.677319949225013,0.00236454028481418,0.0023081002032639,0.00233141575513124,0.00222960234416499,NA,0.00223911055275776
3,78,43365,0,1,0.659999999999997,0.00235997843001007,0.00212074650501792,0.998960153306413,-0.00098843997762606,0.684192944949225,0.00239795939881404,0.00233869885121409,0.00236257810847159,0.00226340069346811,NA,0.00227338700177747
3,79,43938,0,1,0.665999999999997,0.00239337082622762,0.00212443246700425,0.998893204860228,-0.0010551078102009,0.693554583110636,0.00243316117169239,0.00238012428029136,0.00239701046632242,0.0023229826850288,NA,0.00233330799951508
3,80,44490,0,1,0.665999999999997,0.0024307681325254,0.00213764739950284,0.998838230384683,-0.00110847288261256,0.699834647247461,0.00247184780775908,0.00242030608063506,0.00243579681282876,0.00236059767779195,NA,0.00237119968816209
4,3,1872,1,2,0.581,0.632681518888638,0.18174679782169,1.56512837439114,0.67568084252556,0.00352418492784607,0.632557820755728,0.639256295491285,0.640733968728776,0.673365292335145,NA,0.673329390097225
4,4,2460,0,1,0.149999999999999,0.294076126415224,0.100689129774212,1.26505795420712,0.298223727070761,0.00477685729556387,0.293979467311086,0.286924009167088,0.28802218492405,0.286175362861285,NA,0.286147666938762
4,5,3025,0,1,0.164999999999999,0.156218240360258,0.0535551153090897,1.14370940711968,0.160095436943143,0.00607128540887226,0.156133284124717,0.15331084635405,0.158852863409061,0.158427469497063,NA,0.158403098663442
4,6,3587,0,1,0.177,0.11757500310239,0.0447207165320762,1.10665174917168,0.11829346054746,0.00729055318011758,0.117493287188768,0.114805481262534,0.119777637167816,0.11721405707996,NA,0.117190316122351
4,7,4121,0,1,0.184000000000001,0.095743262173202,0.0380264130539765,1.08637237046139,0.093805930393633,0.00851817210048103,0.095662535003381,0.0935682633536165,0.0980515158199314,0.0939322427379547,NA,0.0939088879153796
4,8,4668,0,1,0.195,0.0747558151032252,0.0283207706111117,1.06835905836763,0.0744033106643569,0.00974579102084447,0.0746758027966835,0.0760159754034137,0.0737562899670117,0.0765636129539022,NA,0.076540837131874
4,9,5207,0,1,0.202000000000002,0.0621555797316773,0.0241938931625658,1.05665481131464,0.061740098505289,0.0112155932656334,0.0620770420736018,0.0630593393382453,0.0611985987976302,0.062839190201148,NA,0.0628169313838879
4,10,5765,0,1,0.204999999999998,0.0518668336313946,0.0219570050219243,1.04649925200706,0.0507610903300268,0.0127689070016034,0.0517911661599604,0.0522177071577908,0.0510890604571498,0.0525088921183565,NA,0.0524874693431018
4,11,6276,0,1,0.212,0.0459852310613766,0.0198819678231926,1.04106358502893,0.0440795557224306,0.0140215793693212,0.0459102176988801,0.0464645056179267,0.0455143740414782,0.0464864561132685,NA,0.0464652435341067
4,12,6821,0,1,0.221,0.0387731454872514,0.0163367707401854,1.03489293102432,0.0374664216560884,0.0155331373597007,0.0386978035075379,0.0393225683438117,0.0388002110308115,0.0404936827506096,NA,0.0404722820268662
4,13,7352,0,1,0.228000000000002,0.0346319931306171,0.0155150198120863,1.0307187722493,0.032904461173077,0.0171532602886157,0.0345575112868055,0.0353845096767302,0.0345229170768526,0.0363410213176408,NA,0.0363201319909056
4,14,7884,0,1,0.233000000000001,0.0305096956333592,0.0138423911763667,1.02699527499278,0.028982715116704,0.0187065740245858,0.0304357178883794,0.0321572162208897,0.0306338215088021,0.0327316985604867,NA,0.0327110910040021
4,15,8418,0,1,0.247999999999998,0.0273999667066304,0.0128742433301465,1.02401986689792,0.025808488338615,0.0203016435061464,0.0273267240495505,0.0286404276907765,0.0274283618810705,0.0297326188730972,NA,0.0297121299337087
4,16,8973,0,1,0.27,0.0253461273488965,0.0121169715206379,1.02211424204547,0.023606793200051,0.0223727284874399,0.0252728153031636,0.0264081304696824,0.0254290385087203,0.027584955597819,NA,0.0275643362103829
4,17,9507,0,1,0.259,0.0233387078935041,0.0114423207366442,1.02020948259878,0.021559211156615,0.0240596606092998,0.023266021597406,0.0245227325839144,0.0234111373085519,0.0256978157242246,NA,0.0256774361014757
4,18,10067,0,1,0.27,0.021552079234085,0.010808524457101,1.018528321566,0.0195838337832344,0.0264981961517905,0.0214796059873049,0.0226794161707138,0.0218122176742483,0.0238853110663276,NA,0.0238651991828518
4,19,10619,0,1,0.286000000000001,0.0201020258409259,0.0104865311548546,1.01703950121705,0.0180802779496819,0.0289534339925174,0.0200303791838699,0.0212990470134485,0.0203535856581714,0.0225777526803273,NA,0.0225579028870067
4,20,11154,0,1,0.276,0.0185519134796326,0.0100210174884006,1.01551170987751,0.0164278947235361,0.0319932522715126,0.0184812060998362,0.0198066397218636,0.0187653336013826,0.0212211753721544,NA,0.0212017331883803
4,21,11684,0,1,0.299999999999997,0.0165291613959622,0.00888628081755316,1.01385797271637,0.014630481495434,0.0346405665419562,0.0164586212599984,0.0176387807978815,0.0166967095221482,0.0188151534962971,NA,0.0187955558598429
4,22,12227,0,1,0.308,0.0151729576357563,0.00812051965265777,1.01275082084069,0.0133217647146659,0.0378975146980224,0.0151022465984969,0.0159061754318741,0.0152446187935822,0.0167312265293485,NA,0.016711343392604
4,23,12784,0,1,0.315999999999995,0.0142290023394638,0.00773239972427389,1.01188464936571,0.0123971604706874,0.0410041421699626,0.0141584941436108,0.014953887674029,0.0144001393513931,0.0158908876595755,NA,0.0158710515034093
4,24,13331,0,1,0.337000000000003,0.0134955818449511,0.00751914441187748,1.01115012852329,0.0115553146001218,0.0447287546766435,0.0134255758624856,0.0141575400951692,0.0135986455028831,0.0150814057471524,NA,0.0150617072415123
4,25,13872,0,1,0.331000000000003,0.0126128680459854,0.00714629553585883,1.01034181487736,0.0107354208108166,0.0488542223409941,0.0125436084057435,0.0133037754863964,0.0127261489912485,0.0142087650118417,NA,0.0141892498897541
4,26,14437,0,1,0.333999999999996,0.0116363600535432,0.00667286683384503,1.00948834741246,0.00987979649538284,0.0534390032068413,0.0115678792457112,0.0123127858685373,0.0118053106640926,0.0132553066105588,NA,0.0132359521018887
4,27,14979,0,1,0.340000000000003,0.0109374522994109,0.00644485895239921,1.00879532794237,0.00916422452475302,0.0576062266167825,0.010870031880961,0.0115356406219134,0.0111518424647241,0.0125093226677452,NA,0.0124903358089836
4,28,15550,0,1,0.348999999999997,0.0103323490931526,0.00616590021116401,1.00825281808424,0.00859135824751243,0.0628089925173704,0.0102654564570449,0.0109636907734568,0.0105389982470855,0.0117776307245599,NA,0.011758908713618
4,29,16080,0,1,0.352000000000004,0.00962736109650739,0.00570548456701432,1.00772197168244,0.00801124325484681,0.0676526590058792,0.0095603078261155,0.0099680860273802,0.00966677674945394,0.0104258368774233,NA,0.0104072708825037
4,30,16636,0,1,0.359999999999999,0.00892120647895127,0.00532752900206053,1.00712736502159,0.00743411068968323,0.0737907536076964,0.00885495985946694,0.0092152135928516,0.00891051213548594,0.00951290379025671,NA,0.00949475518780049
4,31,17169,0,1,0.374000000000002,0.00858533524118557,0.00522659895977317,1.00678371295572,0.00708564464002976,0.078475748262961,0.00851983806402105,0.00893520756484905,0.00858601909880721,0.00922535194860994,NA,0.00920753245630758
4,32,17751,0,1,0.378,0.0081396073066725,0.00507673303974686,1.00633658626175,0.00664721416548508,0.0862840726884019,0.00807507653739746,0.00844413371880656,0.00813381700307268,0.00878954116483331,NA,0.00877208286905613
4,33,18318,0,1,0.381999999999998,0.00774579060448801,0.00493474613515608,1.00594601549867,0.00622031366050209,0.0946435729556387,0.0076820455815421,0.00800353828586909,0.00769308865130254,0.00830632495659921,NA,0.00828920590344037
4,34,18872,0,1,0.390999999999998,0.00734107272714711,0.00474396066229382,1.00557981505469,0.00583845202451784,0.101399652592197,0.00727799037530561,0.00759309533191409,0.00729413103872915,0.00787451140573345,NA,0.00785767110348604
4,35,19423,0,1,0.396000000000001,0.00692881200707912,0.0045305974389805,1.00522179991761,0.00543461480837809,0.110377137894174,0.00686642941159718,0.00718745378036879,0.00688985474001517,0.00746829173351781,NA,0.00745174506424758
4,36,19974,0,1,0.405000000000001,0.0065907620669928,0.00440628001641586,1.0048818860821,0.00509765963260582,0.120239845002672,0.00652974027461046,0.00687074011651986,0.00658928891347756,0.00718933993358331,NA,0.00717325030914076
4,37,20520,0,1,0.408000000000001,0.00633161723191649,0.00430498005000131,1.00462436179206,0.00481681188904783,0.129067009620524,0.00627135699796743,0.00665841353262891,0.00631798208250244,0.00697325308579164,NA,0.00695742733122837
4,38,21077,0,1,0.417999999999999,0.00598921323792657,0.00413501409422968,1.00431560376638,0.0045000138514753,0.139113442009621,0.00593010066182363,0.00633998293420506,0.00595748323721914,0.00672821365196487,NA,0.00671263738040173
4,39,21644,0,1,0.432000000000002,0.00574461121324155,0.00405932581749999,1.00404830149543,0.00422492291058735,0.149894775521112,0.00568688548134917,0.00611868797314194,0.00569592159380484,0.00647551730749046,NA,0.00646030006389545
4,40,22209,0,1,0.430999999999997,0.00547321512500555,0.00393759703420594,1.00378599918398,0.00394628081886797,0.161569681988242,0.0054165393698493,0.00584364044580499,0.00543235568678985,0.00615643108483707,NA,0.00614161231405754
4,41,22754,0,1,0.441000000000003,0.00531131686852423,0.00388753545129238,1.00360389067496,0.00374557387239697,0.175357429182255,0.00525565446770799,0.00569213575989964,0.00527085816976294,0.00602633026938254,NA,0.0060117899990735
4,42,23321,0,1,0.426000000000002,0.00483025901241054,0.00354366328333218,1.00326980076327,0.00339195200340822,0.189462520042758,0.00477477304440284,0.00509695807014136,0.0048073729905284,0.00530221966807416,NA,0.00528697958348371
4,43,23882,0,1,0.432000000000002,0.00462463982362969,0.00346645177798859,1.00304919886909,0.00316551131914848,0.205947688401924,0.00457055606774903,0.00493200737398808,0.00463496868246701,0.00515664745021563,NA,0.00514182919839675
4,44,24455,0,1,0.439000000000007,0.00444558177224855,0.00338783512232729,1.00286703049677,0.0029839071677882,0.218248931052913,0.00439287122907417,0.00470069352462358,0.00444750400671499,0.00495325147729706,NA,0.00493891481648149
4,45,25025,0,1,0.447999999999993,0.00418961188728681,0.0032350818303827,1.00265170051736,0.00275678680826791,0.231285074826296,0.00413785314240613,0.00442346242910509,0.00419077022268849,0.00479271364851442,NA,0.00477869818969739
4,46,25579,0,1,0.460999999999999,0.00399379986936061,0.00314121229684171,1.00245655945543,0.002547838201937,0.248989510956708,0.00394339118048178,0.00426233947987107,0.00402395705211358,0.00464203017245794,NA,0.00462849646315747
4,47,26174,0,1,0.461000000000013,0.00383904024977839,0.00307335951661285,1.00229114807082,0.00237135157635278,0.262777258150722,0.00379023439405658,0.00411536084936517,0.00387724100552945,0.00446719104922976,NA,0.0044539790247716
4,48,26718,0,1,0.465000000000003,0.00371918068755948,0.0030248496533522,1.00215478900725,0.00223178934669404,0.277684059326563,0.00367182930474698,0.00401638033109884,0.00374086050501392,0.00436015799248254,NA,0.00434747160581986
4,49,27280,0,1,0.475999999999999,0.00343527818971247,0.00284812273752166,1.00191266128054,0.00197718677922356,0.295346739711384,0.00338987967585804,0.0037316170622932,0.00347648561717069,0.00400087884029919,NA,0.00398868690898084
4,50,27842,0,1,0.488,0.00334771555725771,0.00282627446198286,1.00178628373394,0.00184262486410734,0.312316274719401,0.00330425321534492,0.00364513719898551,0.00339221910724704,0.00389798549327214,NA,0.00388642129664175
